DATE_ID,LOCATION,VISIT_CLASS_ID,UNIQUE_USERS
20230104,m_15222,Pernottante,473
20230104,m_15222,Abitante abituale,1995
20230104,m_15222,Visitatore,3011
20230105,a_15146_51,Pernottante,3651
20230105,a_15146_51,Visitatore,11028
20230105,a_15146_51,Abitante abituale,12080
20230106,a_15146_12,Pernottante,3448
20230106,a_15146_12,Visitatore,7968
20230106,a_15146_12,Abitante abituale,11085
20230108,m_15211,Pernottante,1732
20230108,m_15211,Visitatore,5391
20230108,m_15211,Abitante abituale,10430
20230109,a_15146_08,Pernottante,210
20230109,a_15146_08,Visitatore,669
20230109,a_15146_08,Abitante abituale,1138
20230110,m_15224,Pernottante,625
20230110,m_15224,Visitatore,3167
20230110,m_15224,Abitante abituale,3631
20230113,m_15136,Pernottante,207
20230113,m_15136,Visitatore,875
20230113,m_15136,Abitante abituale,1646
20230113,m_15175,Pernottante,5899
20230113,m_15175,Visitatore,21287
20230113,m_15175,Abitante abituale,24859
20230114,a_15146_4,Pernottante,8732
20230114,a_15146_4,Abitante abituale,13046
20230114,a_15146_4,Visitatore,27489
20230115,a_15146_14,Pernottante,7039
20230115,a_15146_14,Abitante abituale,15299
20230115,a_15146_14,Visitatore,17463
20230115,m_15016,Pernottante,579
20230115,m_15016,Abitante abituale,2559
20230115,m_15016,Visitatore,2667
20230116,a_15146_20,Pernottante,1938
20230116,a_15146_20,Visitatore,8196
20230116,a_15146_20,Abitante abituale,9486
20230116,a_15146_29,Pernottante,3809
20230116,a_15146_29,Abitante abituale,11383
20230116,a_15146_29,Visitatore,13535
20230117,a_15146_48,Pernottante,2496
20230117,a_15146_48,Visitatore,8013
20230117,a_15146_48,Abitante abituale,11485
20230118,m_15114,Pernottante,1384
20230118,m_15114,Visitatore,7553
20230118,m_15114,Abitante abituale,7894
20230118,m_15140,Pernottante,2196
20230118,m_15140,Visitatore,7269
20230118,m_15140,Abitante abituale,11944
20230119,a_15146_47,Pernottante,2299
20230119,a_15146_47,Abitante abituale,8910
20230119,a_15146_47,Visitatore,9003
20230119,m_15106,Pernottante,1272
20230119,m_15106,Visitatore,5155
20230119,m_15106,Abitante abituale,6955
20230121,a_15146_67,Pernottante,4385
20230121,a_15146_67,Visitatore,8269
20230121,a_15146_67,Abitante abituale,15055
20230122,a_15146_77,Pernottante,2340
20230122,a_15146_77,Abitante abituale,9153
20230122,a_15146_77,Visitatore,9384
20230123,m_15085,Pernottante,1637
20230123,m_15085,Visitatore,7364
20230123,m_15085,Abitante abituale,12837
20230125,a_15146_2,Abitante abituale,23982
20230125,a_15146_2,Pernottante,25793
20230125,a_15146_2,Visitatore,90060
20230126,a_15146_04,Pernottante,642
20230126,a_15146_04,Abitante abituale,1610
20230126,a_15146_04,Visitatore,2717
20230127,m_15176,Pernottante,1666
20230127,m_15176,Abitante abituale,5715
20230127,m_15176,Visitatore,6887
20230127,m_15211,Pernottante,2411
20230127,m_15211,Visitatore,9968
20230127,m_15211,Abitante abituale,11115
20230128,a_15146_63,Pernottante,3082
20230128,a_15146_63,Visitatore,8886
20230128,a_15146_63,Abitante abituale,13317
20230128,m_15140,Pernottante,2693
20230128,m_15140,Visitatore,6570
20230128,m_15140,Abitante abituale,11481
20230128,m_15210,Pernottante,1557
20230128,m_15210,Visitatore,3484
20230128,m_15210,Abitante abituale,4015
20230130,m_15012,Pernottante,1626
20230130,m_15012,Visitatore,5835
20230130,m_15012,Abitante abituale,13680
20230131,a_15146_14,Pernottante,7088
20230131,a_15146_14,Abitante abituale,15448
20230131,a_15146_14,Visitatore,19672
20230201,a_15146_71,Pernottante,2754
20230201,a_15146_71,Abitante abituale,11552
20230201,a_15146_71,Visitatore,16169
20230204,a_15146_74,Pernottante,3277
20230204,a_15146_74,Visitatore,9813
20230204,a_15146_74,Abitante abituale,11361
20230205,m_15059,Pernottante,2451
20230205,m_15059,Visitatore,9067
20230205,m_15059,Abitante abituale,18835
20230206,a_15146_82,Pernottante,2524
20230206,a_15146_82,Visitatore,11493
20230206,a_15146_82,Abitante abituale,11991
20230206,m_15036,Pernottante,4115
20230206,m_15036,Visitatore,15859
20230206,m_15036,Abitante abituale,25208
20230206,m_15183,Pernottante,545
20230206,m_15183,Visitatore,2106
20230206,m_15183,Abitante abituale,2956
20230207,m_15044,Pernottante,1194
20230207,m_15044,Abitante abituale,5722
20230207,m_15044,Visitatore,5972
20230208,a_15146_4,Pernottante,7810
20230208,a_15146_4,Abitante abituale,13555
20230208,a_15146_4,Visitatore,27417
20230208,m_15086,Pernottante,3664
20230208,m_15086,Visitatore,13666
20230208,m_15086,Abitante abituale,16131
20230210,a_15146_7,Pernottante,11928
20230210,a_15146_7,Abitante abituale,24121
20230210,a_15146_7,Visitatore,38196
20230211,m_15175,Pernottante,5935
20230211,m_15175,Visitatore,16398
20230211,m_15175,Abitante abituale,25076
20230212,a_15146_32,Pernottante,3787
20230212,a_15146_32,Visitatore,7459
20230212,a_15146_32,Abitante abituale,14251
20230212,a_15146_43,Pernottante,3919
20230212,a_15146_43,Visitatore,11303
20230212,a_15146_43,Abitante abituale,16140
20230213,a_15146_45,Pernottante,4080
20230213,a_15146_45,Abitante abituale,12800
20230213,a_15146_45,Visitatore,13698
20230214,m_15086,Pernottante,3744
20230214,m_15086,Visitatore,13376
20230214,m_15086,Abitante abituale,16221
20230214,m_15154,Pernottante,1422
20230214,m_15154,Visitatore,7499
20230214,m_15154,Abitante abituale,11386
20230216,a_15146_45,Pernottante,4558
20230216,a_15146_45,Abitante abituale,12856
20230216,a_15146_45,Visitatore,15090
20230216,a_15146_76,Pernottante,3424
20230216,a_15146_76,Abitante abituale,12349
20230216,a_15146_76,Visitatore,12469
20230216,m_15118,Pernottante,7786
20230216,m_15118,Visitatore,35783
20230216,m_15118,Abitante abituale,44736
20230217,a_15146_30,Pernottante,4576
20230217,a_15146_30,Abitante abituale,14995
20230217,a_15146_30,Visitatore,19530
20230217,a_15146_34,Pernottante,1583
20230217,a_15146_34,Visitatore,6747
20230217,a_15146_34,Abitante abituale,7622
20230218,a_15146_07,Pernottante,1054
20230218,a_15146_07,Abitante abituale,3550
20230218,a_15146_07,Visitatore,5354
20230218,a_15146_68,Pernottante,5466
20230218,a_15146_68,Abitante abituale,16194
20230218,a_15146_68,Visitatore,21858
20230219,a_15146_27,Pernottante,5205
20230219,a_15146_27,Visitatore,12214
20230219,a_15146_27,Abitante abituale,17874
20230219,m_15093,Pernottante,6297
20230219,m_15093,Visitatore,24931
20230219,m_15093,Abitante abituale,27319
20230219,m_15201,Pernottante,1397
20230219,m_15201,Visitatore,4911
20230219,m_15201,Abitante abituale,5893
20230220,m_15151,Pernottante,390
20230220,m_15151,Visitatore,1540
20230220,m_15151,Abitante abituale,3575
20230220,m_15221,Pernottante,1652
20230220,m_15221,Abitante abituale,7917
20230220,m_15221,Visitatore,9472
20230221,m_15041,Pernottante,1061
20230221,m_15041,Visitatore,5310
20230221,m_15041,Abitante abituale,8789
20230222,a_15146_12,Pernottante,5259
20230222,a_15146_12,Abitante abituale,16615
20230222,a_15146_12,Visitatore,17404
20230222,a_15146_2,Abitante abituale,23592
20230222,a_15146_2,Pernottante,29109
20230222,a_15146_2,Visitatore,99304
20230224,a_15146_66,Pernottante,2709
20230224,a_15146_66,Abitante abituale,9912
20230224,a_15146_66,Visitatore,10830
20230225,a_15146_63,Pernottante,3632
20230225,a_15146_63,Visitatore,9602
20230225,a_15146_63,Abitante abituale,14436
20230225,m_15202,Pernottante,1301
20230225,m_15202,Visitatore,3032
20230225,m_15202,Abitante abituale,3854
20230226,a_15146_2,Abitante abituale,21368
20230226,a_15146_2,Pernottante,21738
20230226,a_15146_2,Visitatore,57258
20230226,a_15146_8,Pernottante,11352
20230226,a_15146_8,Abitante abituale,21540
20230226,a_15146_8,Visitatore,25483
20230226,m_15103,Pernottante,1293
20230226,m_15103,Visitatore,4018
20230226,m_15103,Abitante abituale,7206
20230227,m_15032,Pernottante,3139
20230227,m_15032,Visitatore,11897
20230227,m_15032,Abitante abituale,17994
20230227,m_15206,Pernottante,1383
20230227,m_15206,Visitatore,10099
20230227,m_15206,Abitante abituale,13054
20230301,m_15170,Pernottante,3743
20230301,m_15170,Abitante abituale,8568
20230301,m_15170,Visitatore,12704
20230302,m_15250,Pernottante,3020
20230302,m_15250,Abitante abituale,8868
20230302,m_15250,Visitatore,12861
20230303,a_15146_37,Pernottante,3564
20230303,a_15146_37,Visitatore,14977
20230303,a_15146_37,Abitante abituale,17234
20230303,m_15106,Pernottante,1449
20230303,m_15106,Visitatore,5835
20230303,m_15106,Abitante abituale,7351
20230304,a_15146_05,Pernottante,839
20230304,a_15146_05,Abitante abituale,927
20230304,a_15146_05,Visitatore,2406
20230304,a_15146_67,Pernottante,4736
20230304,a_15146_67,Visitatore,9956
20230304,a_15146_67,Abitante abituale,17375
20230305,m_15059,Pernottante,2575
20230305,m_15059,Visitatore,11444
20230305,m_15059,Abitante abituale,18702
20230305,m_15206,Pernottante,2213
20230305,m_15206,Visitatore,9865
20230305,m_15206,Abitante abituale,16298
20230306,m_15183,Pernottante,356
20230306,m_15183,Abitante abituale,1661
20230306,m_15183,Visitatore,2633
20230306,m_15230,Pernottante,600
20230306,m_15230,Visitatore,3218
20230306,m_15230,Abitante abituale,6608
20230307,a_15146_38,Pernottante,4585
20230307,a_15146_38,Abitante abituale,12274
20230307,a_15146_38,Visitatore,18174
20230307,m_15062,Pernottante,1141
20230307,m_15062,Visitatore,6241
20230307,m_15062,Abitante abituale,9175
20230308,m_15177,Pernottante,836
20230308,m_15177,Visitatore,2925
20230308,m_15177,Abitante abituale,4630
20230309,m_15210,Pernottante,1462
20230309,m_15210,Abitante abituale,4891
20230309,m_15210,Visitatore,6655
20230310,m_15250,Pernottante,3014
20230310,m_15250,Abitante abituale,8753
20230310,m_15250,Visitatore,11956
20230312,a_15146_70,Pernottante,3597
20230312,a_15146_70,Visitatore,9321
20230312,a_15146_70,Abitante abituale,13646
20230312,a_15146_82,Pernottante,2603
20230312,a_15146_82,Visitatore,8921
20230312,a_15146_82,Abitante abituale,11365
20230313,m_15070,Pernottante,5337
20230313,m_15070,Visitatore,23181
20230313,m_15070,Abitante abituale,30087
20230313,m_15236,Pernottante,400
20230313,m_15236,Visitatore,2310
20230313,m_15236,Abitante abituale,2494
20230317,a_15146_08,Pernottante,161
20230317,a_15146_08,Visitatore,706
20230317,a_15146_08,Abitante abituale,971
20230317,m_15009,Pernottante,3739
20230317,m_15009,Abitante abituale,14530
20230317,m_15009,Visitatore,23493
20230317,m_15097,Pernottante,1890
20230317,m_15097,Abitante abituale,5755
20230317,m_15097,Visitatore,7736
20230318,m_15105,Pernottante,4705
20230318,m_15105,Visitatore,16246
20230318,m_15105,Abitante abituale,17684
20230318,m_15118,Pernottante,11265
20230318,m_15118,Visitatore,41100
20230318,m_15118,Abitante abituale,42364
20230318,m_15194,Pernottante,1057
20230318,m_15194,Visitatore,3395
20230318,m_15194,Abitante abituale,4309
20230320,a_15146_42,Pernottante,7715
20230320,a_15146_42,Abitante abituale,16039
20230320,a_15146_42,Visitatore,41726
20230320,m_15219,Pernottante,470
20230320,m_15219,Visitatore,2203
20230320,m_15219,Abitante abituale,3539
20230321,m_15024,Pernottante,1253
20230321,m_15024,Visitatore,4901
20230321,m_15024,Abitante abituale,6419
20230323,a_15146_53,Pernottante,2872
20230323,a_15146_53,Abitante abituale,9888
20230323,a_15146_53,Visitatore,10654
20230323,m_15077,Pernottante,12069
20230323,m_15077,Visitatore,42241
20230323,m_15077,Abitante abituale,54784
20230323,m_15086,Pernottante,3801
20230323,m_15086,Visitatore,14363
20230323,m_15086,Abitante abituale,16607
20230328,a_15146_64,Pernottante,3566
20230328,a_15146_64,Abitante abituale,10381
20230328,a_15146_64,Visitatore,13465
20230328,m_15081,Pernottante,6682
20230328,m_15081,Visitatore,25278
20230328,m_15081,Abitante abituale,33607
20230329,a_15146_50,Visitatore,30788
20230329,a_15146_84,Pernottante,9547
20230329,a_15146_84,Abitante abituale,22522
20230329,a_15146_84,Visitatore,44531
20230331,a_15146_7,Pernottante,12042
20230331,a_15146_7,Abitante abituale,23592
20230331,a_15146_7,Visitatore,41520
20230331,m_15175,Pernottante,6599
20230331,m_15175,Visitatore,22380
20230331,m_15175,Abitante abituale,25255
20230402,m_15150,Pernottante,73
20230402,m_15150,Abitante abituale,271
20230402,m_15150,Visitatore,676
20230403,a_15146_3,Pernottante,12129
20230403,a_15146_3,Abitante abituale,17077
20230403,a_15146_3,Visitatore,54719
20230404,a_15146_01,Pernottante,272
20230404,a_15146_01,Abitante abituale,1362
20230404,a_15146_01,Visitatore,1765
20230404,m_15125,Pernottante,970
20230404,m_15125,Visitatore,6553
20230404,m_15125,Abitante abituale,7784
20230405,a_15146_42,Pernottante,8983
20230405,a_15146_42,Abitante abituale,16965
20230405,a_15146_42,Visitatore,40506
20230405,m_15101,Pernottante,416
20230405,m_15101,Visitatore,1935
20230405,m_15101,Abitante abituale,2687
20230405,m_15194,Pernottante,645
20230405,m_15194,Abitante abituale,3398
20230405,m_15194,Visitatore,3860
20230406,m_15188,Pernottante,544
20230406,m_15188,Visitatore,1575
20230406,m_15188,Abitante abituale,3523
20230407,a_15146_47,Pernottante,3047
20230407,a_15146_47,Visitatore,8815
20230407,a_15146_47,Abitante abituale,8903
20230408,a_15146_84,Pernottante,6752
20230408,a_15146_84,Abitante abituale,11559
20230408,a_15146_84,Visitatore,21982
20230408,m_15243,Pernottante,1652
20230408,m_15243,Abitante abituale,6348
20230408,m_15243,Visitatore,7404
20230410,a_15146_56,Pernottante,2730
20230410,a_15146_56,Visitatore,5417
20230410,a_15146_56,Abitante abituale,11422
20230410,m_15035,Pernottante,414
20230410,m_15035,Visitatore,1236
20230410,m_15035,Abitante abituale,1462
20230413,a_15146_32,Pernottante,3469
20230413,a_15146_32,Visitatore,12363
20230413,a_15146_32,Abitante abituale,14300
20230413,a_15146_85,Pernottante,7678
20230413,a_15146_85,Abitante abituale,16937
20230413,a_15146_85,Visitatore,23213
20230416,m_15204,Pernottante,1015
20230416,m_15204,Visitatore,3889
20230416,m_15204,Abitante abituale,6882
20230416,m_15236,Pernottante,368
20230416,m_15236,Visitatore,1932
20230416,m_15236,Abitante abituale,2401
20230418,m_15211,Pernottante,2973
20230418,m_15211,Visitatore,10856
20230418,m_15211,Abitante abituale,11579
20230422,m_15115,Pernottante,1103
20230422,m_15115,Visitatore,3928
20230422,m_15115,Abitante abituale,6411
20230422,m_15131,Pernottante,873
20230422,m_15131,Visitatore,3003
20230422,m_15131,Abitante abituale,4585
20230422,m_15170,Pernottante,5358
20230422,m_15170,Abitante abituale,7734
20230422,m_15170,Visitatore,12448
20230424,m_15016,Pernottante,423
20230424,m_15016,Abitante abituale,2233
20230424,m_15016,Visitatore,2591
20230425,m_15224,Pernottante,532
20230425,m_15224,Visitatore,2212
20230425,m_15224,Abitante abituale,3560
20230426,a_15146_33,Pernottante,1528
20230426,a_15146_33,Abitante abituale,7027
20230426,a_15146_33,Visitatore,7669
20230426,a_15146_80,Pernottante,2857
20230426,a_15146_80,Abitante abituale,13302
20230426,a_15146_80,Visitatore,19720
20230427,a_15146_10,Pernottante,10482
20230427,a_15146_10,Abitante abituale,23898
20230427,a_15146_10,Visitatore,54868
20230428,m_15178,Pernottante,905
20230428,m_15178,Visitatore,3792
20230428,m_15178,Abitante abituale,4930
20230429,a_15146_20,Pernottante,1425
20230429,a_15146_20,Abitante abituale,6317
20230429,a_15146_20,Visitatore,7261
20230429,m_15154,Pernottante,1900
20230429,m_15154,Visitatore,6856
20230429,m_15154,Abitante abituale,10825
20230430,a_15146_48,Pernottante,2350
20230430,a_15146_48,Visitatore,6155
20230430,a_15146_48,Abitante abituale,10038
20230501,m_15165,Pernottante,197
20230501,m_15165,Abitante abituale,975
20230501,m_15165,Visitatore,1284
20230503,a_15146_38,Pernottante,6285
20230503,a_15146_38,Abitante abituale,11490
20230503,a_15146_38,Visitatore,19374
20230505,m_15050,Pernottante,1114
20230505,m_15050,Visitatore,3066
20230505,m_15050,Abitante abituale,3111
20230506,m_15236,Pernottante,532
20230506,m_15236,Visitatore,2387
20230506,m_15236,Abitante abituale,2559
20230507,a_15146_27,Visitatore,11657
20230507,m_15221,Pernottante,1332
20230507,m_15221,Visitatore,6608
20230507,m_15221,Abitante abituale,7675
20230509,m_15093,Pernottante,6063
20230509,m_15093,Visitatore,27835
20230509,m_15093,Abitante abituale,28263
20230510,m_15191,Pernottante,550
20230510,m_15191,Visitatore,2228
20230510,m_15191,Abitante abituale,3632
20230511,a_15146_01,Pernottante,287
20230511,a_15146_01,Abitante abituale,1361
20230511,a_15146_01,Visitatore,2540
20230512,m_15192,Pernottante,7804
20230512,m_15192,Visitatore,25582
20230512,m_15192,Abitante abituale,28966
20230513,m_15181,Pernottante,1638
20230513,m_15181,Abitante abituale,12252
20230513,m_15181,Visitatore,13578
20230516,a_15146_68,Pernottante,4902
20230516,a_15146_68,Abitante abituale,15497
20230516,a_15146_68,Visitatore,22404
20230516,m_15061,Pernottante,283
20230516,m_15061,Visitatore,1563
20230516,m_15061,Abitante abituale,2262
20230517,a_15146_35,Pernottante,3779
20230517,a_15146_35,Visitatore,14755
20230517,a_15146_35,Abitante abituale,17010
20230519,m_15202,Pernottante,1197
20230519,m_15202,Visitatore,3012
20230519,m_15202,Abitante abituale,3889
20230519,m_15209,Pernottante,17702
20230519,m_15209,Visitatore,46529
20230519,m_15209,Abitante abituale,61886
20230521,m_15015,Pernottante,1770
20230521,m_15015,Visitatore,5991
20230521,m_15015,Abitante abituale,6041
20230521,m_15035,Pernottante,320
20230521,m_15035,Visitatore,1217
20230521,m_15035,Abitante abituale,1463
20230522,m_15051,Pernottante,1781
20230522,m_15051,Abitante abituale,10816
20230522,m_15051,Visitatore,14902
20230523,a_15146_47,Pernottante,2501
20230523,a_15146_47,Abitante abituale,9491
20230523,a_15146_47,Visitatore,10617
20230524,m_15144,Pernottante,547
20230524,m_15144,Abitante abituale,3080
20230524,m_15144,Visitatore,3135
20230524,m_15175,Pernottante,5456
20230524,m_15175,Visitatore,20758
20230524,m_15175,Abitante abituale,24340
20230525,m_15086,Pernottante,3940
20230525,m_15086,Visitatore,11496
20230525,m_15086,Abitante abituale,15839
20230525,m_15087,Pernottante,2615
20230525,m_15087,Visitatore,9107
20230525,m_15087,Abitante abituale,11242
20230526,a_15146_44,Pernottante,4038
20230526,a_15146_44,Abitante abituale,10005
20230526,a_15146_44,Visitatore,16245
20230528,a_15146_21,Pernottante,3709
20230528,a_15146_21,Visitatore,9499
20230528,a_15146_21,Abitante abituale,10100
20230528,m_15226,Pernottante,963
20230528,m_15226,Abitante abituale,3043
20230528,m_15226,Visitatore,3105
20230531,m_15005,Pernottante,356
20230531,m_15005,Visitatore,2221
20230531,m_15005,Abitante abituale,3152
20230531,m_15112,Pernottante,169
20230531,m_15112,Visitatore,617
20230531,m_15112,Abitante abituale,1053
20230601,m_15251,Pernottante,763
20230601,m_15251,Visitatore,1936
20230601,m_15251,Abitante abituale,3395
20230603,a_15146_4,Pernottante,8263
20230603,a_15146_4,Abitante abituale,12920
20230603,a_15146_4,Visitatore,22310
20230603,m_15229,Pernottante,941
20230603,m_15229,Visitatore,2859
20230603,m_15229,Abitante abituale,4347
20230604,m_15230,Pernottante,664
20230604,m_15230,Visitatore,2905
20230604,m_15230,Abitante abituale,5959
20230605,a_15146_04,Pernottante,622
20230605,a_15146_04,Abitante abituale,1291
20230605,a_15146_04,Visitatore,2494
20230605,m_15202,Pernottante,1023
20230605,m_15202,Abitante abituale,2057
20230605,m_15202,Visitatore,3518
20230605,m_15237,Pernottante,1323
20230605,m_15237,Abitante abituale,6551
20230605,m_15237,Visitatore,6680
20230605,m_15249,Pernottante,414
20230605,m_15249,Abitante abituale,3064
20230605,m_15249,Visitatore,3207
20230606,m_15040,Pernottante,497
20230606,m_15040,Visitatore,3389
20230606,m_15040,Abitante abituale,5114
20230607,m_15061,Pernottante,205
20230607,m_15061,Visitatore,1350
20230607,m_15061,Abitante abituale,1425
20230607,m_15131,Pernottante,580
20230607,m_15131,Visitatore,3438
20230607,m_15131,Abitante abituale,4817
20230609,a_15146_28,Pernottante,2420
20230609,a_15146_28,Visitatore,9157
20230609,a_15146_28,Abitante abituale,11253
20230609,m_15244,Pernottante,881
20230609,m_15244,Abitante abituale,2607
20230609,m_15244,Visitatore,4841
20230610,m_15131,Pernottante,826
20230610,m_15131,Visitatore,2753
20230610,m_15131,Abitante abituale,4432
20230610,m_15172,Pernottante,1148
20230610,m_15172,Visitatore,5210
20230610,m_15172,Abitante abituale,6181
20230612,a_15146_63,Pernottante,1995
20230612,a_15146_63,Visitatore,8325
20230612,a_15146_63,Abitante abituale,10492
20230613,a_15146_09,Pernottante,423
20230613,a_15146_09,Visitatore,1665
20230613,a_15146_09,Abitante abituale,2017
20230613,a_15146_16,Pernottante,6692
20230613,a_15146_16,Abitante abituale,20323
20230613,a_15146_16,Visitatore,24919
20230613,m_15005,Pernottante,391
20230613,m_15005,Visitatore,1785
20230613,m_15005,Abitante abituale,3089
20230615,m_15041,Pernottante,1176
20230615,m_15041,Visitatore,5405
20230615,m_15041,Abitante abituale,8458
20230615,m_15189,Pernottante,8744
20230615,m_15189,Abitante abituale,27181
20230615,m_15189,Visitatore,36069
20230616,m_15250,Pernottante,3041
20230616,m_15250,Abitante abituale,7090
20230616,m_15250,Visitatore,10149
20230619,a_15146_26,Pernottante,3570
20230619,a_15146_26,Abitante abituale,11752
20230619,a_15146_26,Visitatore,14588
20230619,m_15009,Pernottante,2938
20230619,m_15009,Abitante abituale,14469
20230619,m_15009,Visitatore,24107
20230620,a_15146_41,Pernottante,3216
20230620,a_15146_41,Abitante abituale,11547
20230620,a_15146_41,Visitatore,13603
20230621,a_15146_64,Pernottante,3473
20230621,a_15146_64,Abitante abituale,10268
20230621,a_15146_64,Visitatore,13064
20230622,a_15146_34,Pernottante,1414
20230622,a_15146_34,Visitatore,5882
20230622,a_15146_34,Abitante abituale,8698
20230623,a_15146_59,Pernottante,3850
20230623,a_15146_59,Abitante abituale,14586
20230623,a_15146_59,Visitatore,14658
20230624,a_15146_53,Pernottante,3162
20230624,a_15146_53,Visitatore,7193
20230624,a_15146_53,Abitante abituale,10632
20230625,m_15070,Pernottante,5374
20230625,m_15070,Visitatore,14805
20230625,m_15070,Abitante abituale,25584
20230626,a_15146_28,Pernottante,2054
20230626,a_15146_28,Visitatore,7100
20230626,a_15146_28,Abitante abituale,9694
20230627,m_15103,Pernottante,1412
20230627,m_15103,Abitante abituale,6996
20230627,m_15103,Visitatore,7260
20230627,m_15179,Pernottante,952
20230627,m_15179,Visitatore,4816
20230627,m_15179,Abitante abituale,5165
20230628,m_15130,Pernottante,3263
20230628,m_15130,Visitatore,14781
20230628,m_15130,Abitante abituale,15930
20230629,a_15146_27,Pernottante,3566
20230629,a_15146_27,Visitatore,13239
20230629,a_15146_27,Abitante abituale,15974
20230629,a_15146_43,Pernottante,3119
20230629,a_15146_43,Visitatore,12674
20230629,a_15146_43,Abitante abituale,13355
20230629,m_15077,Pernottante,11703
20230629,m_15077,Visitatore,37880
20230629,m_15077,Abitante abituale,52496
20230701,m_15185,Pernottante,712
20230701,m_15185,Visitatore,2379
20230701,m_15185,Abitante abituale,3004
20230702,a_15146_22,Pernottante,3892
20230702,a_15146_22,Visitatore,9195
20230702,a_15146_22,Abitante abituale,14788
20230702,m_15070,Pernottante,4474
20230702,m_15070,Visitatore,12993
20230702,m_15070,Abitante abituale,22348
20230702,m_15081,Pernottante,4811
20230702,m_15081,Visitatore,13690
20230702,m_15081,Abitante abituale,29665
20230702,m_15154,Pernottante,1261
20230702,m_15154,Visitatore,5974
20230702,m_15154,Abitante abituale,10117
20230703,a_15146_42,Pernottante,7028
20230703,a_15146_42,Abitante abituale,16236
20230703,a_15146_42,Visitatore,32426
20230703,m_15058,Pernottante,398
20230703,m_15058,Visitatore,1482
20230703,m_15058,Abitante abituale,2849
20230704,a_15146_64,Pernottante,2923
20230704,a_15146_64,Abitante abituale,9536
20230704,a_15146_64,Visitatore,12473
20230705,a_15146_11,Pernottante,7525
20230705,a_15146_11,Abitante abituale,14597
20230705,a_15146_11,Visitatore,26887
20230705,m_15005,Pernottante,422
20230705,m_15005,Visitatore,1742
20230705,m_15005,Abitante abituale,2959
20230705,m_15130,Pernottante,2912
20230705,m_15130,Visitatore,13827
20230705,m_15130,Abitante abituale,15665
20230706,a_15146_69,Pernottante,4888
20230706,a_15146_69,Abitante abituale,16484
20230706,a_15146_69,Visitatore,25540
20230707,m_15142,Pernottante,2700
20230707,m_15142,Visitatore,8446
20230707,m_15142,Abitante abituale,10553
20230711,a_15146_6,Pernottante,8063
20230711,a_15146_6,Abitante abituale,14469
20230711,a_15146_6,Visitatore,55384
20230712,m_15085,Pernottante,1647
20230712,m_15085,Visitatore,7409
20230712,m_15085,Abitante abituale,10983
20230713,a_15146_47,Pernottante,1802
20230713,a_15146_47,Visitatore,7865
20230713,a_15146_47,Abitante abituale,7908
20230714,a_15146_85,Pernottante,7503
20230714,a_15146_85,Abitante abituale,13747
20230714,a_15146_85,Visitatore,23094
20230718,a_15146_41,Pernottante,2880
20230718,a_15146_41,Abitante abituale,9175
20230718,a_15146_41,Visitatore,11900
20230719,m_15191,Pernottante,605
20230719,m_15191,Visitatore,2769
20230719,m_15191,Abitante abituale,3208
20230720,a_15146_3,Abitante abituale,14222
20230720,a_15146_3,Pernottante,15054
20230720,a_15146_3,Visitatore,57726
20230720,m_15122,Pernottante,878
20230720,m_15122,Abitante abituale,2768
20230720,m_15122,Visitatore,4035
20230721,m_15096,Pernottante,767
20230721,m_15096,Visitatore,3545
20230721,m_15096,Abitante abituale,4542
20230722,m_15211,Pernottante,2479
20230722,m_15211,Visitatore,6732
20230722,m_15211,Abitante abituale,9145
20230724,a_15146_23,Pernottante,4771
20230724,a_15146_23,Abitante abituale,15756
20230724,a_15146_23,Visitatore,16117
20230726,a_15146_69,Pernottante,5194
20230726,a_15146_69,Abitante abituale,15146
20230726,a_15146_69,Visitatore,26001
20230726,m_15243,Pernottante,1342
20230726,m_15243,Abitante abituale,5797
20230726,m_15243,Visitatore,5967
20230727,a_15146_53,Pernottante,2853
20230727,a_15146_53,Visitatore,7425
20230727,a_15146_53,Abitante abituale,8909
20230727,a_15146_73,Abitante abituale,9892
20230727,a_15146_73,Visitatore,52775
20230727,a_15146_73,Pernottante,73817
20230727,m_15247,Pernottante,926
20230727,m_15247,Abitante abituale,3111
20230727,m_15247,Visitatore,3494
20230728,a_15146_16,Pernottante,4617
20230728,a_15146_16,Abitante abituale,13537
20230728,a_15146_16,Visitatore,19052
20230728,m_15164,Pernottante,887
20230728,m_15164,Abitante abituale,2252
20230728,m_15164,Visitatore,2409
20230801,m_15082,Pernottante,513
20230801,m_15082,Visitatore,1678
20230801,m_15082,Abitante abituale,1972
20230802,a_15146_35,Pernottante,2920
20230802,a_15146_35,Visitatore,11299
20230802,a_15146_35,Abitante abituale,13038
20230802,m_15038,Pernottante,520
20230802,m_15038,Visitatore,1599
20230802,m_15038,Abitante abituale,2338
20230803,m_15205,Pernottante,11603
20230803,m_15205,Abitante abituale,22340
20230803,m_15205,Visitatore,39944
20230804,m_15237,Pernottante,1336
20230804,m_15237,Abitante abituale,4939
20230804,m_15237,Visitatore,5885
20230806,m_15002,Pernottante,3320
20230806,m_15002,Visitatore,4824
20230806,m_15002,Abitante abituale,16007
20230807,a_15146_50,Pernottante,2691
20230807,a_15146_50,Abitante abituale,7894
20230807,a_15146_50,Visitatore,9499
20230808,m_15115,Pernottante,773
20230808,m_15115,Visitatore,3106
20230808,m_15115,Abitante abituale,3997
