categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Manifestazioni,31-07-20,2020-07-03,"Via Riccardo Pitteri, 58, Milano, MI",Teatro Martinitt,"Teatro Martinitt, inaugura Arena Milano Est con ""I Vitelloni"" in omaggio a Fellini",https://www.milanotoday.it/eventi/teatro-martinitt-arena-milano-est-programma-film.html,Altri eventi,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Spettacoli,04-07-20,2020-07-04,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,La collezione,https://www.teatro.it/spettacoli/milano/litta/2019-2020/la-collezione,Teatro e spettacolo,"24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4658664,9.1782835
Cinema,20-07-20,2020-07-04,"Corso Garibaldi, 116, Milano, MI",Chiostro Santa Maria Incoronata,"Arianteo 2020, arrivano i film vincitori del David di Donatelllo: orari e programma",https://www.milanotoday.it/eventi/arianteo-film-david-donatelllo-orari-biglietti.html,Arte e cultura,"Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4730864,9.1837221
Incontri,31-07-20,2020-07-04,"Via Bergognone, 34, Milano, MI",Base Milano,"Stabilimento estivo Base: arriva il programma dell'estate con musica, cinema e teatro",https://www.milanotoday.it/eventi/base-programma-luglio-2020.html,Formazione e networking,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Incontri,05-07-20,2020-07-04,"Via San Gregorio, 53, Milano, MI",Ovunque tu voglia!,Corsa virtuale delle professioni sanitarie 2020,https://www.milanotoday.it/eventi/corsa-virtuale-delle-professioni-sanitarie-2020-2020.html,Formazione e networking,"53, Via San Gregorio, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4810971,9.2010915
Teatri,04-07-20,2020-07-04,"Via Riccardo Pitteri, 58, Milano, MI",Arena Milano Est,Max Giusti apre la stagione della Arena Milano Est: come avere i biglietti scontati,https://www.milanotoday.it/eventi/max-giusti-arena-milano-est-4-luglio-2020.html,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Spettacoli,05-07-20,2020-07-05,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,"Elio Germano - Segnale d'allarme, la mia battaglia",https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2019-2020/la-mia-battaglia,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Spettacoli,05-07-20,2020-07-05,"Viale Italia 576,20099, Sesto San Giovanni, MI,Italia",Under The Grand Chapiteau,TOTEM - Cirque du Soleil,https://www.teatro.it/spettacoli/milano/under-the-grand-chapiteau/2019-2020/totem-cirque-du-soleil,Teatro e spettacolo,"Viale Italia, Rione Vittoria, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5243623,9.2284729
Concerti,05-07-20,2020-07-05,"Piazza Castello, Milano, MI",Castello Sforzesco,"""Taranta on tour"": al Castello Sforzesco arriva la magia della taranta salentina",https://www.milanotoday.it/eventi/concerto-tarantacastello-sforzesco-2020.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Mostre,06-09-20,2020-07-05,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Museo della Scienza, nuovi orari estivi e ingresso serale: tutte le informazioni",https://www.milanotoday.it/eventi/museo-scienza-nuovi-orari-estivi-biglietti.html,Arte e cultura,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462
Incontri,06-07-20,2020-07-06,"Piazza Castello, 2, Milano, MI",Casa della Psicologia,"E siccome sei molto lontano, più forte ti guarderò: le relazioni al tempo del covid-19",https://www.milanotoday.it/eventi/e-siccome-sei-molto-lontano-piu-forte-ti-guardero-2020.html,Formazione e networking,"Bar Castello, 2, Piazza Castello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4690445,9.1818105
Manifestazioni,16-09-20,2020-07-06,"Piazza Leonardo da Vinci, Milano, MI",Politecnico di Milano,"Musica, cinema e cabaret a ""Polimifest 2020"", il festival gratis al Politecnico",https://www.milanotoday.it/eventi/polimifest-2020-festival-politecnico-gratis-programma.html,Altri eventi,"Piazza Leonardo da Vinci, Città Studi, Municipio 3, Milano, Lombardia, Italia",45.4781421,9.2248047
Concerti,15-07-20,2020-07-06,"Via Filodrammatici, 2, Milano, MI",teatro alla scala,"Teatro alla Scala, quattro nuovi concerti estivi per la riapertura: orari e biglietti",https://www.milanotoday.it/eventi/teatro-la-scala-concerti-luglio-2020-orari.html,Musica e vita notturna,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Incontri,07-07-20,2020-07-07,"Piazza Castello, Milano, MI",Castello Sforzesco,La misteriosa storia degli Sforza in un evento imperdibile al Castello Sforzesco,https://www.milanotoday.it/eventi/incontro-castello-sforzesco-storia-sforza-biglietti.html,Formazione e networking,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Incontri,31-07-20,2020-07-07,"Via Giuseppe Gabetti, 15, Milano, MI",Mare Culturale Urbano,"Mare Culturale Urbano, l'intero programma di luglio",https://www.milanotoday.it/eventi/mare-culturale-urbano-programma-luglio.html,Formazione e networking,"Cascina Torrette di Trenno, 15, Via Giuseppe Gabetti, Quartiere Vercellese, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4687457,9.1240256
Mostre,17-07-20,2020-07-08,"Alzaia Naviglio Grande, 4, Milano, MI",Vi.P. Gallery Milano,"Fiorella Manzini, tra figurazione e informale",https://www.milanotoday.it/eventi/fiorella-manzini-tra-figurazione-e-informale-fiorella-manzini-2020.html,Arte e cultura,"4, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4521916,9.1761844
Incontri,14-07-20,2020-07-08,"Via Marcello Malpighi, 3, Milano, MI",Casa Galimberti,Il Liberty a Milano | art nouveau week 2020,https://www.milanotoday.it/eventi/il-liberty-a-milano-art-nouveau-week-2020.html,Formazione e networking,"Panino Giusto, 3, Via Marcello Malpighi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20219, Italia",45.4746309,9.20718
Spettacoli,09-07-20,2020-07-09,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Il lago dei cigni,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2019-2020/il-lago-dei-cigni,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Spettacoli,09-07-20,2020-07-09,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,Paolo Rossi - Pane o libertà. Su la testa,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/pane-o-liberta-su-la-testa,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,09-07-20,2020-07-09,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Elio Germano - La mia battaglia (Realtà Virtuale),https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2019-2020/elio-germano-la-mia-battaglia-realta-virtuale,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Teatri,09-07-20,2020-07-09,"Via Pier Lombardo, 14, Milano, MI",Teatro Franco Parenti,"Luigi Lo Cascio ai Bagni Misteriosi con lo spettacolo ""La scoperta della luna"": orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-luigi-lo-cascio-teatro-parenti.html,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Mostre,30-09-20,2020-07-09,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Marta czok,https://www.milanotoday.it/eventi/marta-czok-marta-czok-2020.html,Arte e cultura,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4762588,9.2159801
Spettacoli,09-07-20,2020-07-09,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,La scoperta della luna,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2019-2020/la-scoperta-della-luna,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Mostre,30-09-20,2020-07-09,"Via San Tomaso, 2, Milano, MI",Hotel Milano Castello,A Milano riapre la mostra permanente dello scultore Romano Rui. Ingresso gratis,https://www.milanotoday.it/eventi/mostra-gratis-romano-rui-ingresso-orari.html,Arte e cultura,"Hotel Milano Castello, 2, Via San Tomaso, Brera, Milano, Lombardia, 20121, Italia",45.4673662,9.1850179
Cibo e Vino,09-07-20,2020-07-09,"Largo Vittorio Veneto, Milano, MI",Villa Borromeo Visconti Litta di Lainate,Un pic nic sotto le stelle in arrivo a Villa Litta,https://www.milanotoday.it/eventi/serata-pic-nic-villa-litta-lainate.html,Enogastronomia,"Largo Vittorio Veneto, Lainate, Milano, Lombardia, 20045, Italia",45.5708188,9.0258134
Manifestazioni,30-07-20,2020-07-09,"Piazza del Duomo, Milano, MI",Palazzo Reale,"A Milano arriva Ethno Music Festival, per ballare le musiche di tutto il mondo: orari e biglietti",https://www.milanotoday.it/eventi/ethno-music-festival-palazzo-reale-biglietti.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Manifestazioni,31-08-20,2020-07-09,"Piazza Pio XI, 2, Milano, MI",Veneranda Biblioteca Ambrosiana,Pinacoteca Ambrosiana: un aperitivo con Caravaggio e i nuovi orari estivi,https://www.milanotoday.it/eventi/veneranda-biblioteca-ambrosiana-orari-estivi.html,Altri eventi,"Biblioteca Ambrosiana, 2, Piazza Pio Undicesimo, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4636207,9.1860483
Mostre,10-07-20,2020-07-10,"Viale Enrico Fermi, 98, Milano, MI",Legend Club,Lambstone live at legend club milano // 10.7.2020,https://www.milanotoday.it/eventi/lambstone-live-at-legend-club-milano-10-7-2020.html,Arte e cultura,"Legend Club, 98, Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia",45.5161589,9.1794377
Mostre,31-07-20,2020-07-10,"Via Giuseppe Verdi, 8, Milano, MI",Vizzolo al futuro,Roberto Ghizzoni: la partecipazione della luce,https://www.milanotoday.it/eventi/roberto-ghizzoni-la-partecipazione-della-luce-roberto-ghizzoni.html,Arte e cultura,"8, Via Giuseppe Verdi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4683014,9.1890175
Concerti,10-07-20,2020-07-10,"Piazzale Angelo Moratti, Milano, MI",Stadio San Siro,"Annullato: “San Siro canta Max"": Max Pezzali in un mega concerto. Orari e biglietti",https://www.milanotoday.it/eventi/biglietti-concerto-max-pezzali.html,Musica e vita notturna,"Piazzale Angelo Moratti, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.478178,9.1212742
Incontri,11-07-20,2020-07-11,"Via Monte Rosa, 81, Milano, MI",Centro Pime,"Milano, uno speciale laboratorio per i bambini al Centro Pime: come iscriversi",https://www.milanotoday.it/eventi/incontro-centro-pime-per-famiglie-quando.html,Formazione e networking,"Museo Popoli e Culture, 81, Via Monte Rosa, De Angeli - Monte Rosa, Municipio 7, Milano, Lombardia, 20149, Italia",45.47615,9.1470053
Spettacoli,12-07-20,2020-07-12,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Locke,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2019-2020/locke,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Fiere,12-07-20,2020-07-12,"Piazza del Duomo, Milano, MI",Piazza Duomo,"Piazza Duomo, torna ""Libri in Piazza"" tra volumi antichi e moderni. Ingresso gratis",https://www.milanotoday.it/eventi/mercatino-libri-piazza-duomo-gratis.html,Mercati e shopping,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Disco&Feste,19-07-20,2020-07-13,"Via Bovisasca, Milano, MI",Spirit de Milan,"Spirit de Milan, il nuovo programma della settimana",https://www.milanotoday.it/eventi/spirit-de-milan-programma-estate-2020.html,Musica e vita notturna,"Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20158, Italia",45.5057531,9.1598956
Incontri,19-07-20,2020-07-14,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Triennale Estate, il nuovo programma fino al 19 luglio con il cinema all'aperto",https://www.milanotoday.it/eventi/triennale-estate-programma-14-19-luglio.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Incontri,31-07-20,2020-07-14,"Via Camillo Golgi, 18, Milano, MI",Orto Botanico Città Studi,"Orti botanici di Milano, le aperture estive",https://www.milanotoday.it/eventi/orti-botanici-aperture-estive-2020.html,Formazione e networking,"Via Camillo Golgi, Città Studi, Municipio 3, Milano, Lombardia, 20133, Italia",45.4756291,9.2343757
Moda,18-07-20,2020-07-14,"Via Alessandro Volta, 7A, Milano, MI",Moscova District Market,La private sale Roberto Cavalli in esclusiva da Moscova District Market per pochi giorni,https://www.milanotoday.it/eventi/la-private-sale-roberto-cavalli-in-esclusiva-da-moscova-district-market-per-pochi-giorni.html,Mercati e shopping,"7a, Via Alessandro Volta, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4794117,9.1836722
Incontri,14-07-20,2020-07-14,"Largo Franco Parenti, Milano, MI",Palazzina Via Botta 18,'Un canto per Milano': l'iniziativa gratuita ai Bagni Misteriosi,https://www.milanotoday.it/eventi/canto-per-milano.html,Formazione e networking,"Largo Franco Parenti, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4535841,9.2060014
Spettacoli,15-07-20,2020-07-15,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Giulietta,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2019-2020/giulietta,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Mercatini,17-10-20,2020-07-15,"Via Valenza, 2, Milano, MI",Ex Scalo Porta Genova,"Milano, nell'ex area del Mercato Metropolitano arriva il Wunder Temporary Market",https://www.milanotoday.it/eventi/mercatino-scalo-porta-genova-wunder-market-orari.html,Mercati e shopping,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
,15-07-20,2020-07-15,"Via Pisanello, 1, Milano, MI",Centro Culturale Rosetum,Lorenzo De Finti quartet-restart concert rosetum jazz festival,https://www.milanotoday.it/eventi/lorenzo-de-finti-quartet-restart-concert-rosetum-jazz-2020.html,Non classificato,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416
Incontri,15-07-20,2020-07-15,"Viale Pasubio, 19, Milano, MI",Feltrinelli,"""Feltrinelli Comics Summer Party"", uno speciale firmacopie a Milano",https://www.milanotoday.it/eventi/feltrinelli-comics-evento-streaming-gratis.html,Formazione e networking,"19, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4817067,9.1834661
Concerti,15-07-20,2020-07-15,"Via Filodrammatici, 2, Milano, MI",Teatro La Scala,Gli scaligeri tornano alla Scala in un concerto,https://www.milanotoday.it/eventi/concerto-scaligeri-scala.html,Musica e vita notturna,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Manifestazioni,11-10-20,2020-07-15,"Via Valenza, 2, Milano, MI",Ride Milano,Ex Mercato Metropolitano: arriva un nuovo spazio con eventi e ristoranti. Ingresso gratis,https://www.milanotoday.it/eventi/ride-milano-scalo-porta-genova-orari.html,Altri eventi,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
Spettacoli,16-07-20,2020-07-16,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,Amor y Tango,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2019-2020/amor-y-tango,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Spettacoli,16-07-20,2020-07-16,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,Pilato,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/pilato,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,16-07-20,2020-07-16,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Un ballo in maschera,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2019-2020/un-ballo-in-maschera,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287
Cibo e Vino,19-07-20,2020-07-17,"Via Cavalieri di Vittorio Veneto, 2, Milano, MI",Parco Tittoni,Noodles Festival al Parco Tittoni: ingresso gratis,https://www.milanotoday.it/eventi/noodles-festival-al-parco-tittoni.html,Enogastronomia,"2, Via Cavalieri di Vittorio Veneto, Quartiere Pasubio, Cesano Boscone, Milano, Lombardia, 20090, Italia",45.4509998,9.0823824
Concerti,17-07-20,2020-07-17,"Via Cristina Belgioioso, 171, Milano, MI",MIND Milano Innovation District,Annullato. Billie Eilish in un emozionante concerto a Milano. Dove acquistare i biglietti,https://www.milanotoday.it/eventi/billie-eilish-concerto-biglietti.html,Musica e vita notturna,"Via Cristina Belgioioso, Fiorenza, Cassina Triulza, MIND, Municipio 8 di Milano, Milano, Lombardia, 20016, Italia",45.5227908,9.1020225
Concerti,17-07-20,2020-07-17,"Piazza Castello, Milano, MI",Castello Sforzesco,La musica elettronica di Boosta dei Subsonica al Castello Sforzesco: orari e biglietti,https://www.milanotoday.it/eventi/concerto-boosta-subsonica-castello-sforzesco-orari-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Spettacoli,17-07-20,2020-07-17,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,Storie - Stefano Massini,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/storie,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Concerti,19-07-20,2020-07-19,"Via Luigi Ornato, Milano, MI",Parco Nord,Concerti gratis all'alba al Parco Nord di Milano: l'ultimo appuntamento,https://www.milanotoday.it/eventi/concerti-gratis-alba-parco-nord-calendario.html,Musica e vita notturna,"Via Luigi Ornato, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5167933,9.1909831
Concerti,19-07-20,2020-07-19,"Via Senigallia, Milano, MI",Parco Nord,A Drive-In Milano arriva l'Opera con Aida di Verdi: orari e biglietti,https://www.milanotoday.it/eventi/drive-in-milano-opera-aida-verdi-orari-biglietti.html,Musica e vita notturna,"Via Senigallia, Bruzzano, Municipio 9, Milano, Lombardia, 20032, Italia",45.5319451,9.168393
Fiere,19-07-20,2020-07-19,"Viale delle Industrie, 15, Milano, MI",DJ HUB,"Fiera del Disco, ad Arese arriva la 61° edizione di Rock Paradise tra dischi e vinili",https://www.milanotoday.it/eventi/fiera-disco-arese-luglio-2020-gratis-quando.html,Mercati e shopping,"Susta, 15, Viale delle Industrie, Cambiago, Milano, Lombardia, 20040, Italia",45.5794809,9.4210345
Incontri,26-07-20,2020-07-20,"Via Bergognone, 34, Milano, MI",Base Milano,"Base Milano, il programma fino a fine luglio tra dj set e aperitivi. Ingresso gratis",https://www.milanotoday.it/eventi/base-milano-programma-estate-2020-luglio.html,Formazione e networking,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Incontri,31-07-20,2020-07-20,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale,"Triennale Estate, il programma di incontri e cinema all'aperto fino a fine luglio",https://www.milanotoday.it/eventi/triennale-estate-2020-programma-luglio.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,20-07-20,2020-07-20,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,ApPunti G,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2019-2020/appunti-g,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Concerti,20-07-20,2020-07-20,"Via Giuseppe Giusti, 16, Milano, MI",Circolo Volta,Arpe in giardino,https://www.milanotoday.it/eventi/arpe-in-giardino-il-cerchio-delle-fate-2020.html,Musica e vita notturna,"16, Via Giuseppe Giusti, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia",45.4801901,9.1767693
Teatri,24-07-20,2020-07-21,"Via Rovello, 2, Milano, MI",Piccolo Teatro Strehler,"Michele Serra al Piccolo Teatro con ""L’amaca di domani unplugged"": orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-michele-serra-piccolo-teatro-biglietti.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Concerti,22-07-20,2020-07-22,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale,"AriAnteo Triennale, Folco Orselli presenta ""Blues Contest"": ingresso gratis",https://www.milanotoday.it/eventi/arianteo-triennale-folco-orselli-incontro-gratis.html,Musica e vita notturna,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,23-07-20,2020-07-23,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,L'amaca di domani,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/lamaca-di-domani,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,23-07-20,2020-07-23,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Una storia da cantare - Enrico Ruggeri,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2019-2020/una-storia-da-cantare-enrico-ruggeri,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Spettacoli,23-07-20,2020-07-23,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,Scacco matto. Altre distanze in nuovi orizzonti,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2019-2020/scacco-matto-altre-distanze-in-nuovi-orizzonti-1,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
,25-07-20,2020-07-23,"Via Pier Paolo Pasolini, 3, Milano, MI",Cascina Merlata,"Estate in cascina, tra conferme e fresche novità",https://www.milanotoday.it/eventi/estate-in-cascina-tra-conferme-2020.html,Non classificato,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746
Incontri,26-08-20,2020-07-23,"Via Mozart, 14, Milano, MI",Villa Necchi Campiglio,Sere FAI d'estate: gli appuntamenti speciali a Milano,https://www.milanotoday.it/eventi/sere-fai-estate-programma-2020.html,Formazione e networking,"14, Via Wolfgang Amadeus Mozart, Quartiere Boschetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4159579,9.0475197
Spettacoli,25-07-20,2020-07-25,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Treves blues band,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2019-2020/treves-blues-band,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Spettacoli,25-07-20,2020-07-25,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Una vita che sto qui,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-acomea/2019-2020/una-vita-che-sto-qui,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Mostre,27-07-20,2020-07-25,"Via Archimede, 43, Milano, MI",Spazio Archimede,Mostra fotografica mater terra,https://www.milanotoday.it/eventi/mostra-fotografica-mater-terra-irene-vesentini-2020.html,Arte e cultura,"43, Via Archimede, Linate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4450989,9.2738309
Mostre,27-07-20,2020-07-25,"Via Archimede, 43, Milano, MI",Spazio Archimede,Irene Vesentini - Mostra fotografica 'mater terra',https://www.milanotoday.it/eventi/irene-vesentini-mostra-fotografica-mater-terra.html,Arte e cultura,"43, Via Archimede, Linate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4450989,9.2738309
Concerti,25-07-20,2020-07-25,"Via Pier Paolo Pasolini, 3, Milano, MI",Cascina Merlata,"Orchestra Verdi, un aperitivo in musica a Cascina Merlata: orari e biglietti",https://www.milanotoday.it/eventi/orchestra-laverdi-aperitivo-cascina-merlata-biglietti.html,Musica e vita notturna,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746
Concerti,25-07-20,2020-07-25,"Via Valenza, 2, Milano, MI",,"Ex Mercato Metropolitano, arriva The Niro in concerto: orari e biglietti",https://www.milanotoday.it/eventi/concerto-the-niro-ride-milano-biglietti.html,Musica e vita notturna,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
Concerti,25-07-20,2020-07-25,"Piazza Castello, Milano, MI",Castello Sforzesco,La Treves Blues Band in uno straordinario concerto all'aperto: orari e biglietti,https://www.milanotoday.it/eventi/concerto-treves-blues-band-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
