categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
,30-05-22,2022-05-30,"Via Gaetano de Castillia, Milano, MI","giardino di via Gaetano di Castilla, di fronte al civico 20, Area Bosco Verticale - Milano","""Un albero per la solidarietà europea"": al Bosco Verticale l'impegno Ue per l'Ucraina",https://www.milanotoday.it/eventi/albero-solidarieta-ucraina.html,Non classificato,"Via Gaetano De Castillia, Isola, Municipio 9, Milano, Lombardia, 20100, Italia",45.4858553,9.1928992
Concerti,16-06-22,2022-05-31,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,Milano per Gaber,https://www.milanotoday.it/eventi/concerto-milano-per-gaber.html,Musica e vita notturna,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Manifestazioni,12-06-22,2022-05-31,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"Milano per Gaber, gli appuntamenti da non perdere",https://www.milanotoday.it/eventi/milano-per-gaber-2022.html,Altri eventi,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
,31-05-22,2022-05-31,"Piazza del Duomo, Milano, MI",Mondadori Megastore,"The source , scrivere sull'acqua - incontro per parlare di cambiamenti climatici tra cronaca e letteratura",https://www.milanotoday.it/eventi/the-source-scrivere-2022.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
,28-06-22,2022-06-01,"Via Fabio Filzi, 22, Milano, MI",Palazzo Pirelli,Carlo Previtali - l'intelligenza della materia,https://www.milanotoday.it/eventi/carlo-previtali-l-2022.html,Non classificato,"22, Via Fabio Filzi, Cascina Lenzuoletta, Cernusco sul Naviglio, Milano, Lombardia, 20063, Italia",45.5183563,9.327814
Mostre,28-06-22,2022-06-01,"Via Fabio Filzi, 22, Milano, MI",Palazzo Pirelli,"Inaugurata a palazzo Pirelli la mostra ""Carlo Previtali. l'intelligenza della materia""",https://www.milanotoday.it/eventi/inaugurata-a-palazzo-pirelli-2022.html,Arte e cultura,"22, Via Fabio Filzi, Cascina Lenzuoletta, Cernusco sul Naviglio, Milano, Lombardia, 20063, Italia",45.5183563,9.327814
Teatri,02-06-22,2022-06-02,"Via Mac Mahon, 16, Milano, MI",Teatro Out Off,"Al teatro out off un festival con 4 giorni di jazz, improvvisazione e nuova musica",https://www.milanotoday.it/eventi/al-teatro-out-2022.html,Teatro e spettacolo,"Via Mac Mahon, Villapizzone, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4970636,9.153938
Spettacoli,02-06-22,2022-06-02,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Tre donne alte,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2021-2022/tre-donne-alte,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
,05-06-22,2022-06-03,"Parco della Pace, Milano, MI",Parco della Pace,"A Locate torna il festival hip hop ""Amazing day""",https://www.milanotoday.it/eventi/amazing-day-2022.html,Non classificato,"Parco della Pace, Municipio 7, Cesano Boscone, Milano, Lombardia, Italia",45.4519339,9.0870886
,04-06-22,2022-06-03,"Viale Enrico Fermi, 98, Milano, MI",Legend Club,Violet blend insieme a Starcrawler al legend club di Milano,https://www.milanotoday.it/eventi/violet-blend-insieme-a-starcrawler-2022.html,Non classificato,"Legend Club, 98, Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia",45.5161589,9.1794377
,04-06-22,2022-06-04,"Piazza di Santa Maria delle Grazie, Milano, MI",Cenacolo Vinciano,"Sabato 4 giugno – Le meraviglie di Milano: visita al cenacolo vinciano, a Santa Maria delle grazie e al castello sforzesco con aperitivo finale",https://www.milanotoday.it/eventi/sabato-4-giugno-le-meraviglie-di-milano-visita-al-cenacolo-vinciano-a-santa-maria-delle-grazie-e-al-castello-sforzesco-con-aperitivo-finale-8975520.html,Non classificato,"Piazza Santa Maria delle Grazie, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4662916,9.1704104
Mostre,05-06-22,2022-06-04,"Piazzale Selinunte, Milano, MI",Vetrine Casa di Comunità Aler,"Cortili creativi a San Siro, l'evento per scoprire il quartiere attraverso l'arte",https://www.milanotoday.it/eventi/cortili-creativi-san-siro-quando.html,Arte e cultura,"Piazzale Selinunte, Selinunte, Municipio 7, Milano, Lombardia, Italia",45.4721399,9.1374424
Incontri,05-06-22,2022-06-04,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,In Triennale un laboratorio di giocattoli per bambini,https://www.milanotoday.it/eventi/laboratorio-bambini-triennale.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
,25-06-22,2022-06-05,"Piazza Enzo Tarantelli, 11, Milano, MI",Casa Delle Stagioni,Urban classic by slasky,https://www.milanotoday.it/eventi/urban-classic-by-slasky-slasky-2022.html,Non classificato,"Piazza Enzo Tarantelli, Molino dell'Oca, Pogliano Milanese, Milano, Lombardia, 20005, Italia",45.53671,8.9909304
Incontri,12-06-22,2022-06-05,"Via Marcello Dudovich, 10, Milano, MI",Cascina Campazzo,Niccolò Misrachi - Periferie della mente,https://www.milanotoday.it/eventi/niccolo-misrachi-periferie-della-mente-2022.html,Formazione e networking,"10, Via Marcello Dudovich, Stadera, Municipio 5, Milano, Lombardia, 20141, Italia",45.4268888,9.1824277
,05-06-22,2022-06-05,"Via Cascina Bellaria, 4, Milano, MI",Parco Aldo Aniasi,Top – Trenno oasisport park: il villaggio multisport ideato dal municipio 7 del comune di milano in occasione della giornata nazionale dello sport,https://www.milanotoday.it/eventi/top-trenno-oasisport-2022.html,Non classificato,"Via Cascina Bellaria, Parco Bosco In Città, Municipio 7, Milano, Lombardia, 20153, Italia",45.4784675,9.1075398
Spettacoli,05-06-22,2022-06-05,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Amore sono un po' incinta,https://www.teatro.it/spettacoli/milano/martinitt/2021-2022/amore-sono-un-po-incinta,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864
Manifestazioni,12-06-22,2022-06-06,"Via Bergognone, 34, Milano, MI",Base Milano,"Fuorisalone 2022, tutti gli eventi della Design Week da Base",https://www.milanotoday.it/eventi/salone-del-mobile/fuorisalone-2022-base.html,Altri eventi,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Manifestazioni,13-06-22,2022-06-06,"Via Festa del Perdono, 7, Milano, MI",Università degli Studi di Milano,Una gondola al Fuorisalone22,https://www.milanotoday.it/eventi/salone-del-mobile/una-gondola-al-fuorisalone22.html,Altri eventi,"7, Via Festa del Perdono, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4603865,9.1939871
Manifestazioni,12-06-22,2022-06-06,"Via Brera, Milano, MI",Brera,"Milano Design Week, tutti gli eventi in Brera per il Fuorisalone",https://www.milanotoday.it/eventi/salone-del-mobile/eventi-brera-fuorisalone.html,Altri eventi,"Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4695763,9.1880746
,18-06-22,2022-06-06,"Via Voghera, 11, Milano, MI",Vibram Connection Lab,“One with nature – Twenty years of vibram fivefingers”,https://www.milanotoday.it/eventi/salone-del-mobile/one-with-nature-twenty-years.html,Non classificato,"11, Via Voghera, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4538385,9.1662176
Mostre,02-07-22,2022-06-06,"Via Gaudenzio Ferrari, 3, Milano, MI",Almach Art Gallery,Anna Pennati - the black series,https://www.milanotoday.it/eventi/anna-pennati-the-black-series-2022.html,Arte e cultura,"3, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4558833,9.1754506
Manifestazioni,12-06-22,2022-06-06,"Porta Genova, Milano, MI",Ride Milano,"Fuorisalone 2022, da Ride Milano le specialità di Chef in Camicia",https://www.milanotoday.it/eventi/fuorisalone-2022-chef-in-camicia.html,Altri eventi,"Porta Genova, Municipio 6, Milano, Lombardia, 20144, Italia",45.4544536,9.17142
Manifestazioni,13-06-22,2022-06-06,"Via Festa del Perdono, Milano, MI",Università degli Studi di Milano,"Design Week, la nuova installazione in Statale da non perdere",https://www.milanotoday.it/eventi/design-week-installazione-universita-statale.html,Altri eventi,"Via Festa del Perdono, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4618941,9.1949837
,06-06-22,2022-06-06,"Via Savona, 57, Milano, MI",Cinema Mexico,The jungle in sala a Milano: quando l’arte diventa strumento per abbattere i muri,https://www.milanotoday.it/eventi/the-jungle-in-sala-2022.html,Non classificato,"57, Via Savona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4529096,9.1602781
Mostre,08-07-22,2022-06-06,"Via Vincenzo Forcella, 7, Milano, MI",ESH Gallery,[C]-italian studio ceramics,https://www.milanotoday.it/eventi/c-italian-studio-ceramics-2022.html,Arte e cultura,"Via Vincenzo Forcella, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.452594,9.1673964
,12-06-22,2022-06-06,"Via Gian Giacomo Mora, 12, Milano, MI",Sartoria Bassani,Metropolitan jungle,https://www.milanotoday.it/eventi/metropolitan-jungle-angela-florio-2022.html,Non classificato,"12, Via Gian Giacomo Mora, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4590186,9.1804144
Mostre,12-06-22,2022-06-06,"Corso Garibaldi, 89, Milano, MI",Casa degli Artisti,Don't steal our sunlight,https://www.milanotoday.it/eventi/don-t-steal-our-sunlight-2022.html,Arte e cultura,"California Bakery, 89, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766929,9.1840499
,12-06-22,2022-06-06,"Viale Monza, 106, Milano, MI",Viale Monza 106,Le parole per dirtelo,https://www.milanotoday.it/eventi/parole-per-dirtelo-2022.html,Non classificato,"Bar del 106, 106, Viale Monza, Padova, Municipio 2, Milano, Lombardia, 20127, Italia",45.4994863,9.2209167
Incontri,12-06-22,2022-06-07,"Via Bergognone, 26, Milano, MI",,"Vanity Fair Social Garden, una settimana di incontri tra musica e design",https://www.milanotoday.it/eventi/vanity-fair-social-garden.html,Formazione e networking,"BASE Milano, 26, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4531125,9.1636486
,12-06-22,2022-06-07,"Via Bergognone, 34, Milano, MI",,"Ikea Festival, tutte le iniziative per il Fuorisalone",https://www.milanotoday.it/eventi/salone-del-mobile/ikea-festival-2022.html,Non classificato,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Concerti,17-09-22,2022-06-07,"Piazzale dello Sport, Milano, MI",Ippodromo di San Siro,"Milano Summer Festival 2022, tutti i grandi concerti dell'estate",https://www.milanotoday.it/eventi/milano-summer-festival-2022.html,Musica e vita notturna,"Piazzale dello Sport, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.4789681,9.130166
Manifestazioni,11-06-22,2022-06-07,"Via Tortona, Milano, MI",Opificio 31,"Design Week, lo stand dedicato alle tecnologie per i designer",https://www.milanotoday.it/eventi/stand-wacom-design-week.html,Altri eventi,"Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4508821,9.1588843
Manifestazioni,12-06-22,2022-06-07,"Via Barnaba Oriani, 27, Milano, MI",Certosa District,"Fuorisalone 2022, che cosa vedere in Certosa District",https://www.milanotoday.it/eventi/fuorisalone-2022-certosa-district.html,Altri eventi,"Via Barnaba Oriani, Villapizzone, Garegnano, Municipio 8 di Milano, Milano, Lombardia, 20156, Italia",45.5013809,9.1360747
Mostre,12-06-22,2022-06-07,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,Le cento opere create dai grandi designer italiani e dagli artigiani coreani,https://www.milanotoday.it/eventi/mostra-opere-designer-italiani-coreani.html,Arte e cultura,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952
Manifestazioni,12-06-22,2022-06-07,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Fuorisalone 2022, tutti gli incontri in Triennale",https://www.milanotoday.it/eventi/incontri-triennale-fuorisalone.html,Altri eventi,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Inaugurazioni,12-06-22,2022-06-07,"Via Privata Cascia, 6, Milano, MI",Jardino,"Mu, 無 tempio sensoriale. Un installazione immersiva durante il Fuorisalone",https://www.milanotoday.it/eventi/salone-del-mobile/mu-tempio-sensoriale.html,Inaugurazioni,"6, Via Privata Cascia, Adriano, Municipio 2, Milano, Lombardia, 20128, Italia",45.5119899,9.2439487
,12-06-22,2022-06-07,"Viale Elvezia, 6, Milano, MI",Spazio Elvezia,"Non solo design, la sostenibilità è protagonista del Fuorisalone 2022: Kdln pianterà un nuovo albero per ogni visitatore del suo nuovo flagship store",https://www.milanotoday.it/eventi/salone-del-mobile/non-solo-design-2022.html,Non classificato,"6, Viale Elvezia, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia",45.4774314,9.179052
,12-06-22,2022-06-07,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore,Andrea e le terre silvatiche dell’utopia,https://www.milanotoday.it/eventi/andrea-.html,Non classificato,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796
Manifestazioni,11-06-22,2022-06-07,"Via Mozart, 14, Milano, MI",Villa Necchi Campiglio,"Milano Design Week, l'installazione a Villa Necchi Campiglio",https://www.milanotoday.it/eventi/fuorisalone-installazione-villa-necchi-campiglio.html,Altri eventi,"14, Via Wolfgang Amadeus Mozart, Quartiere Boschetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4159579,9.0475197
,31-08-22,2022-06-08,"Via California, 7, Milano, MI",The Company Studios,When time dreams: la prima mostra di the company Studios,https://www.milanotoday.it/eventi/when-time-dreams-2022.html,Non classificato,"Via California, Washington, Municipio 7, Milano, Lombardia, 20144, Italia",45.4588009,9.1606023
Manifestazioni,10-06-22,2022-06-08,"Alzaia Naviglio Pavese, 16, Milano, MI",Ex Fornace Gola,Festivalmar:  celebriamo il mare in città,https://www.milanotoday.it/eventi/festivalmar-2022.html,Altri eventi,"16, Alzaia Naviglio Pavese, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4500421,9.1774094
Spettacoli,08-06-22,2022-06-08,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Il Dio bambino,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2021-2022/il-dio-bambino,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
,08-06-22,2022-06-08,"Via del Turchino, 20, Milano, MI",Cortile di Via del Turchino 20,Milano Luster brass: nessun dorma,https://www.milanotoday.it/eventi/milano-luster-brass-2022.html,Non classificato,"20-22, Via del Turchino, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.4518933,9.2280527
Mostre,30-06-22,2022-06-08,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub Art,"Mostra d'arte ""ars tempus""",https://www.milanotoday.it/eventi/mostra-d-arte-ars-tempus-2022.html,Arte e cultura,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881
Mostre,08-06-22,2022-06-08,"Via Savona, 91, Milano, MI",Savona91,Spazio e tempo nel Feng Shui,https://www.milanotoday.it/eventi/spazio-e-tempo-nel-feng-shui-2022.html,Arte e cultura,"91, Via Savona, Lorenteggio, Municipio 6, Milano, Lombardia, 20144, Italia",45.4507807,9.1537142
Cinema,19-06-22,2022-06-08,"Via San Pietro All'Orto, 9, Milano, MI",Cineteca Arlecchino,I capolavori di John Cassavetes alla Cineteca di Milano,https://www.milanotoday.it/eventi/film-john-cassavetes-cineteca-milano.html,Arte e cultura,"9, Via San Pietro all'Orto, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4664611,9.1953139
Manifestazioni,16-08-22,2022-06-09,Viale Milanofiori,Milano Latin Festival,"Milano Latin Festival 2022, il Sud America torna in città",https://www.milanotoday.it/eventi/milano-latin-festival-2022.html,Altri eventi,"Viale Milanofiori, Bazzana Inferiore, Assago, Milano, Lombardia, 20057, Italia",45.4059453,9.1508838
,12-06-22,2022-06-09,"Via Castoldi, Milano, MI",Centro Feste U.Tognazzi,Birreficenza 2022,https://www.milanotoday.it/eventi/birreficenza-2022.html,Non classificato,"Via Mario Castoldi, Cascina Marchesina, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4141387,9.0815662
,08-07-22,2022-06-09,"Via Enrico Caviglia, 3, Milano, MI",Istituto Italiano di Fotografia,Mostra “nascondino” di Michela Pastorello,https://www.milanotoday.it/eventi/mostra-nascondino-di-michela-pastorello-michela-pastorello-9018063.html,Non classificato,"CSDM, 3, Via Enrico Caviglia, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.4428538,9.2307904
Manifestazioni,14-09-22,2022-06-09,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca 2022, a Milano tornano i grandi spettacoli estivi",https://www.milanotoday.it/eventi/estate-sforzesca-2022.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Teatri,19-06-22,2022-06-09,"Via Gian Antonio Boltraffio, 21, Milano, MI",Teatro Fontana,"Teatro, va in scena ""Zio Vanja"" di Čechov",https://www.milanotoday.it/eventi/spettacolo-zio-vanja-teatro-fontana.html,Teatro e spettacolo,"21, Via Gian Antonio Boltraffio, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4921952,9.1878419
,11-06-22,2022-06-09,"Via Uberto Visconti di Modrone, 6, Milano, MI",Galleria San Babila,Back to the future alla galleria San Babila,https://www.milanotoday.it/eventi/back-to-the-future-alla-galleria-san-babila-2022.html,Non classificato,"8/6, Via Uberto Visconti di Modrone, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4637224,9.2003291
Spettacoli,09-06-22,2022-06-09,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,PFM ON TOUR,https://www.teatro.it/spettacoli/milano/dal-verme/2021-2022/pfm-1972-2022,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
,09-06-22,2022-06-09,"Via Simone Saint Bon, 1, Milano, MI",Alcova,"Fuorisalone 2022: stunc, un'esibizione live audiovisiva tra musica e oggetti di design",https://www.milanotoday.it/eventi/fuorisalone-2022-2022.html,Non classificato,"Via Simone Saint Bon, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4600333,9.1210646
Concerti,15-06-22,2022-06-09,"Piazzale dello Sport, Milano, MI",Ippodromo Milano Trenno,"I-Days 2022, torna il più grande festival rock di Milano",https://www.milanotoday.it/eventi/i-days-2022-festival-rock.html,Musica e vita notturna,"Piazzale dello Sport, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.4789681,9.130166
,30-06-22,2022-06-09,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Timeless in Japan. La mostra di Susy Cagliero,https://www.milanotoday.it/eventi/mostra-timeless-japan-.html,Non classificato,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4762588,9.2159801
Incontri,09-06-22,2022-06-09,"Via Masaccio, 19, Milano, MI",Hotel Melià,Tutti i colori del bianco,https://www.milanotoday.it/eventi/tutti-i-colori-del-bianco.html,Formazione e networking,"Melià Milano, 19, Via Masaccio, De Angeli - Monte Rosa, Portello, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4791849,9.1458654
,09-06-22,2022-06-09,"Via Pisanello, 1, Milano, MI",Centro Culturale Rosetum,Emiliano d'auria qrt ft. luca aquino-in equilibrio,https://www.milanotoday.it/eventi/emiliano-d-auria-qrt-ft-2022.html,Non classificato,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416
Incontri,09-06-22,2022-06-09,"Via Tortona, 36, Milano, MI",Centro Ricerca Gianfranco Ferré,Fuorisalone 2022: visita al centro di ricerca Gianfranco Ferré,https://www.milanotoday.it/eventi/salone-del-mobile/fuorisalone-2022-ferre.html,Formazione e networking,"Verde Tortona, 36, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4526113,9.1649649
,11-06-22,2022-06-09,"Via Tortona, 10, Milano, MI",Experience Design bed&show,I dipinti di Luciano Bonetti in mostra,https://www.milanotoday.it/eventi/mostra-luciano-bonetti-2022.html,Non classificato,"Experience Design, 10, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4544732,9.168697
,10-06-22,2022-06-10,"Via Ettore Ponti, 40, Milano, MI",BIKO,"Veraníco festival, la piccola estate di Milano",https://www.milanotoday.it/eventi/veranico-festival-2022.html,Non classificato,"40, Via Ettore Ponti, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4420773,9.1539092
,17-06-22,2022-06-10,"Via Alessandro Manzoni, 56, Milano, MI",Dental Center Humanitas,Cerchi una soluzione fissa per i denti mancanti?  Al Dental Center di Humanitas il 10 e 17 giugno open days di implantologia e protesi,https://www.milanotoday.it/eventi/soluzione-fissa-per-denti-mancanti.html,Non classificato,"56, Via Alessandro Manzoni, Paullo, Milano, Lombardia, 20067, Italia",45.4180966,9.4000575
,12-06-22,2022-06-10,"Via Luigi Mengoni, 5, Milano, MI",Centro Sportivo M6 Sport,Milano darts festival,https://www.milanotoday.it/eventi/milano-darts-festival-2022.html,Non classificato,"Via Luigi Mengoni, Lorenteggio, Municipio 6, Milano, Lombardia, 20152, Italia",45.4526806,9.1046238
Spettacoli,10-06-22,2022-06-10,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,"Quel che accadde a Jack, Jack, Jack e Jack",https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2021-2022/quel-che-accadde-a-jack-jack-jack-e-jack,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Manifestazioni,12-06-22,2022-06-10,"Via Pier Paolo Pasolini, 3, Milano, MI",Cascina Merlata,Merlata street food,https://www.milanotoday.it/eventi/merlata-street-food.html,Altri eventi,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746
,10-06-22,2022-06-10,"Piazzale Egeo, 8, Milano, MI",Ritrovo davanti alla stazione di Greco Pirelli,Ascoltando Bicocca: il progetto,https://www.milanotoday.it/eventi/ascoltando-bicocca-2022.html,Non classificato,"Associazione Nuova Acropoli, 8, Piazzale Egeo, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5137917,9.2149071
Incontri,11-06-22,2022-06-11,"Via Fratelli Zoia, 194, Milano, MI",Cascina Linterno,Alla scoperta del Parco Agricolo Sud tra cascine e laghi,https://www.milanotoday.it/eventi/visita-parco-delle-cave.html,Formazione e networking,"Via Fratelli Zoia, Quarto Cagnino, Municipio 7, Milano, Lombardia, 20153, Italia",45.4751914,9.108401
,12-06-22,2022-06-11,"Via Castoldi, Milano, MI",,A Milano il festival di graffiti più grande d'Italia,https://www.milanotoday.it/eventi/festival-graffiti-trezzano.html,Non classificato,"Via Mario Castoldi, Cascina Marchesina, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4141387,9.0815662
,12-06-22,2022-06-11,"Via Tortona, 20, Milano, MI",,"""Tra Spazio e Tempo”: a Milano ritorna il Fuorisalone con un evento imperdibile",https://www.milanotoday.it/eventi/salone-del-mobile/tra-spazio-e-tempo-milano-fuorisalone.html,Non classificato,"Slow sud, 20, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4532214,9.1672145
,12-06-22,2022-06-11,"Via Luigi Mengoni, 5, Milano, MI",Centro Sportivo M6 Sport,Milano darts cup / Coppa Lombardia,https://www.milanotoday.it/eventi/milano-darts-cup-coppa-lombardia.html,Non classificato,"Via Luigi Mengoni, Lorenteggio, Municipio 6, Milano, Lombardia, 20152, Italia",45.4526806,9.1046238
,11-06-22,2022-06-11,"Via Cascinette, 31, Milano, MI",Bosco delle Cascinette,Il Cairo live per ül caminett’ al bosco delle Cascinette,https://www.milanotoday.it/eventi/il-cairo-live-per-ul-caminett.html,Non classificato,"Via Cascinette, Cascinette, Canegrate, Milano, Lombardia, 20039, Italia",45.5749502,8.9408636
Mostre,12-06-22,2022-06-11,"Via Vincenzo Toffetti, 25, Milano, MI",Distretto Industriale 4,Bless this mess,https://www.milanotoday.it/eventi/salone-del-mobile/bless-this-mess-2022.html,Arte e cultura,"25, Via Vincenzo Toffetti, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.439683,9.2336358
,11-06-22,2022-06-11,"Via Guascona, 60, Milano, MI",Oasi Lago dei Cigni,Stripped,https://www.milanotoday.it/eventi/stripped-david-bes-imzo-zehn-tomahs-stasya.html,Non classificato,"Via Guascona, Parco Agricolo Sud, Municipio 7, Milano, Lombardia, 20090, Italia",45.4454292,9.0672441
Incontri,11-06-22,2022-06-11,"Via Giosuè Carducci, Milano, MI",PICCOLO CIRCO DEI SOGNI DI PARIDE ORFEI,43° premio giocaitalia,https://www.milanotoday.it/eventi/43-premio-giocaitalia-2022.html,Formazione e networking,"Via Giosuè Carducci, Cascine Olona, Vighignolo, Settimo Milanese, Milano, Lombardia, 20019, Italia",45.4871903,9.0584533
Concerti,11-06-22,2022-06-11,"Piazza San Marco, Milano, MI",Chiesa di San Marco,"L'imperdibile concerto nella Chiesa di San Marco per ""Milano Musica""",https://www.milanotoday.it/eventi/concerto-chiesa-san-marco.html,Musica e vita notturna,"Piazza San Marco, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4732252,9.1881538
Incontri,11-06-22,2022-06-11,"Via Enrico Besana, 12, Milano, MI",MUBA – Museo dei Bambini di Milano,Un laboratorio speciale dedicato alla mobilità sostenibile,https://www.milanotoday.it/eventi/laboratorio-muba-mobilita-sostenibile.html,Formazione e networking,"MUBA - Museo dei Bambini, 12, Via Enrico Besana, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4599507,9.2051279
Spettacoli,12-06-22,2022-06-12,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Amore,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2021-2022/amore-pippo-delbono,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114
