categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,cluster,subcluster,hierarchical_id
Mostra,25-06-24,25-06-24,"Via Vivaio, 7, Milano, MI",Istituto ciechi di Milano,“Il cammino dei ciechi della città di Ambrogio” | Presentazione libro,,Arte e cultura,"7, Via Vivaio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4688805,9.203726,0,0,0.0
,04-07-24,26-06-24,"Via Federico Confalonieri, 14, Milano, MI",Quartiere Isola,"Operazione isola, urban game",https://www.milanotoday.it/eventi/operazione-isola-urban-game-laboratorio-lapsus.html,Non classificato,"14, Via Federico Confalonieri, Isola, Municipio 9, Milano, Lombardia, 20124, Italia",45.4865703,9.1912614,0,0,0.0
,27-06-24,26-06-24,"Piazza dei Mercanti, 2, Milano, MI",Palazzo dei Giureconsulti,Ied avant défilé: la città di Milano è invitata a scoprire e votare la moda emergente,https://www.milanotoday.it/eventi/ied-avant-defile-la-citta-di-milano-e-invitata-a-scoprire-e-votare-la-moda-emergente-i-fashion-designer-del-futuro.html,Non classificato,"2, Piazza dei Mercanti, Duomo, Brera, Milano, Lombardia, 20123, Italia",45.4646697,9.1878971,0,0,0.0
Spettacoli,26-06-24,26-06-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,L'Odissea e l'arte di essere mortali,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/alessandro-davenia-lodissea-e-larte-di-essere-mortali,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
,30-11-24,27-06-24,"Piazza Napoli, 22, Milano, MI",The Prism Core Center,The prism core center arricchisce la collezione artistica con i pocket portal,https://www.milanotoday.it/eventi/the-prism-core-center-in-piazza-napoli-22-arricchisce-la-collezione-artistica-con-i-pocket-portal.html,Non classificato,"22, Piazza Napoli, Lorenteggio, Municipio 6, Milano, Lombardia, 20146, Italia",45.4537969,9.1523093,0,-1,0.-1
Concerti,27-06-24,27-06-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro dal Verme,Il concerto di Dardust a Milano (e dove acquistare i biglietti),https://www.milanotoday.it/eventi/concerto-dardust-teatro-dal-verme-biglietti.html,Musica e vita notturna,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
Spettacoli,27-06-24,27-06-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Sapralera dell’immagina! (più che unica unicona),https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/alessandro-bergonzoni-sapralera-dellimmagina-piu-che-unica-unicona,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Incontri,27-06-24,27-06-24,"Piazza Adriano Olivetti, 1, Milano, MI",STEP FuturAbility District,"'Tech, si gira!', il mondo tecnologico spiegato attraverso il cinema: a Milano la proiezione del film 'Ex Machina'",https://www.milanotoday.it/eventi/step-tech-si-gira-film-ex-machina.html,Formazione e networking,"Piazza Adriano Olivetti, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4431207,9.2043096,0,2,0.2
Spettacoli,27-06-24,27-06-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Dalle stelle alle spalle,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/arianna-porcelli-safonov-dalle-stelle-alle-spalle,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Manifestazioni,30-06-24,28-06-24,"Piazza Antonio Gramsci, Milano, MI",Piazza Gramsci,Festival della carbonara - cucine romane,https://www.milanotoday.it/eventi/festival-della-carbonara-2024.html,Altri eventi,"Piazza Antonio Gramsci, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, Italia",45.4816852,9.1686531,0,-1,0.-1
Cibo e Vino,30-06-24,28-06-24,"Piazza Antonio Gramsci, Milano, MI",piazza Gramsci,Il festival della carbonara (e della cucina romana) in arrivo a Milano,https://www.milanotoday.it/eventi/festival-cucina-romana-cinisello-balsamo-giugno-2024.html,Enogastronomia,"Piazza Antonio Gramsci, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, Italia",45.4816852,9.1686531,0,-1,0.-1
,28-06-24,28-06-24,"Via Vittor Pisani, 15, Milano, MI",WeWork,Aperitivo Silicon Drinkabout Milano,https://www.milanotoday.it/eventi/aperitivo-silicon-drinkabout-milano.html,Non classificato,"WeWork, 15, Via Vittor Pisani, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4826522,9.2005165,0,4,0.4
Incontri,02-07-24,28-06-24,"Via Marcello Malpighi, 7, Milano, MI",Gelateria Out of The Box,Gelato gratis a Milano ispirato alle grandi serie Disney+: ecco quando e dove,https://www.milanotoday.it/eventi/gelato-gratis-milano-via-malpighi.html,Formazione e networking,"Out-of-the-box, 7, Via Marcello Malpighi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4747998,9.20744,0,0,0.0
Incontri,31-12-24,28-06-24,"Piazza Castello, Milano, MI",Castello Sforzesco,La salita alle Merlate Panoramiche del Castello Sforzesco,https://www.milanotoday.it/eventi/salita-terrazze-castello-sforzesco.html,Formazione e networking,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,29-06-24,28-06-24,"Via Leone Tolstoi, 14a, Milano, MI",Trillino Selvaggio,Prima che faccia notte,https://www.milanotoday.it/eventi/prima-che-faccia-notte-collettivo-ntafe.html,Non classificato,"14a, Via Leone Tolstoi, Lorenteggio, Municipio 6, Milano, Lombardia, 20146, Italia",45.4520933,9.1513835,0,-1,0.-1
,29-06-24,28-06-24,"Viale Molise, 62, Milano, MI",Ex Macello,Gin & tonic festival: la prima edizione a Milano all'ex macello,https://www.milanotoday.it/eventi/gin-tonic-festival-la-prima-edizione-a-milano-all-ex-macello-il-28-e-29-giugno.html,Non classificato,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.452308,9.2241311,0,8,0.8
,29-06-24,29-06-24,"Piazza del Carmine, 2, Milano, MI",Davanti alla chiesa del Carmine,Intrighi al Castello Sforzesco: i Visconti e gli Sforza tra lussi sfrenati e vita quotidiana,https://www.milanotoday.it/eventi/intrighi-al-castello-sforzesco-i-visconti-e-gli-sforza-tra-lussi-sfrenati-e-vita-quotidiana-italia-in-tour.html,Non classificato,"2, Piazza del Carmine, Brera, Milano, Lombardia, 20121, Italia",45.4705766,9.1854554,0,0,0.0
,30-06-24,29-06-24,"Via Messina, 38, Milano, MI",Grace Club,Maxischermo per Italia-Svizzera,https://www.milanotoday.it/eventi/maxischermo-per-italia-svizzera-al-grace-club-di-via-messina.html,Non classificato,"38, Via Messina, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4864778,9.17334,0,1,0.1
,30-06-24,29-06-24,"Viale Luigi Camoens, Milano, MI",JustMe,La notte rosa in parco Sempione: aperitivo e party al JustMe,https://www.milanotoday.it/eventi/la-notte-rosa-in-parco-sempione-aperitivo-e-party-al-justme.html,Non classificato,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556,0,0,0.0
,29-06-24,29-06-24,"Piazza Castello, Milano, MI",Ingresso principale Castello Sforzesco,Storia e curiosità all'ombra del Castello Sforzesco,https://www.milanotoday.it/eventi/storia-e-curiosita-all-ombra-del-castello-sforzesco-italia-in-tour.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,29-06-24,29-06-24,"Via Cesare Balbo, 36, Milano, MI",Zinc Bar,The sfaren night,https://www.milanotoday.it/eventi/the-sfaren-night-julius-van-der-sfaren.html,Non classificato,"Via Cesare Balbo, Vigentina, Municipio 5, Milano, Lombardia, 20136, Italia",45.4472584,9.1960246,0,7,0.7
,29-06-24,29-06-24,"Piazza Castello, Milano, MI",Davanti all'entrata principale del Castello Sforzesco,I visconti e la nascita dei tarocchi: significati e labirinti degli arcani maggiori,https://www.milanotoday.it/eventi/i-visconti-e-la-nascita-dei-tarocchi-significati-e-l_abirinti-degli-arcani-maggiori-italia-in-tour.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Disco&Feste,29-06-24,29-06-24,"Via Giovanni Battista Sammartini, 2, Milano, MI",Mercato Centrale Milano (Spazio Fare; Bottega i fiori e le piante; Scala Storica),"Be Proud, Be Queer! Il Pride arriva al Mercato Centrale Milano",https://www.milanotoday.it/eventi/pride-mercato-centrale.html,Musica e vita notturna,"2, Via Giovanni Battista Sammartini, Centrale, Municipio 2, Milano, Lombardia, 20125, Italia",45.4906477,9.2074972,0,-1,0.-1
,29-06-24,29-06-24,"Via Ciro Menotti, 11, Milano, MI",Teatro Menotti,"Le parole delle madri. Voci, sussurri, grida",https://www.milanotoday.it/eventi/le-parole-delle-madri-voci-sussurri-grida.html,Non classificato,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156,0,9,0.9
Concerti,29-06-24,29-06-24,"Via Cesare Lombroso, Milano, MI",Mercato Agroalimentare di Milano,"Il concerto all'Ortomercato con gli ""strumenti del mare""",https://www.milanotoday.it/eventi/concerto-strumenti-mare-ortomercato.html,Musica e vita notturna,"Via Cesare Lombroso, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.4561736,9.2240956,0,-1,0.-1
Spettacoli,30-06-24,30-06-24,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,La tempesta,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2023-2024/la-tempesta,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0,0,0.0
,30-06-24,30-06-24,"Viale Molise, 62, Milano, MI",Ex Macello,Milano open air all'ex macello,https://www.milanotoday.it/eventi/milano-open-air-all-ex-macelllo.html,Non classificato,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.452308,9.2241311,0,8,0.8
Cinema,01-09-24,01-07-24,"Piazza dei Mercanti, Milano, MI",Piazza Mercanti,"Le Sere dei Mercanti 2024, cinema e musica all'aperto nel cuore di Milano",https://www.milanotoday.it/eventi/film-cinema-aperto-piazza-dei-mercanti.html,Arte e cultura,"Piazza dei Mercanti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4646599,9.1876261,0,0,0.0
,02-07-24,02-07-24,"Via Giulio Cesare Procaccini, 4, Milano, MI",AriAnteo Fabbrica del Vapore,Anteprima La Singla di Paloma Zapata,https://www.milanotoday.it/eventi/anteprima-la-singla-di-paloma-zapata-esibizione-di-flamenco-prima-della-proiezione-antonia-singla.html,Non classificato,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796,0,1,0.1
Spettacoli,02-07-24,02-07-24,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Werther,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2023-2024/werther-teatro-alla-scala,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,0,0,0.0
,02-07-24,02-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Sofiane Pamart,https://www.milanotoday.it/eventi/worm-up-festival-sofiane-pamart.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
,03-07-24,03-07-24,"Via Adige, 10, Milano, MI",Dissonanze Record Store,Presentazione Split The Jasons/Rabones,https://www.milanotoday.it/eventi/presentazione-split-the-jasons-rabones-live-acustico-the-jasons-free-entry-the-jasons-e-ratbones.html,Non classificato,"10, Via Adige, Porta Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4483326,9.2050601,0,3,0.3
,03-07-24,03-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Rhiannon Giddens e Micah P. Hinson,https://www.milanotoday.it/eventi/worm-up-festival-rhiannon-giddens.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
,28-07-24,04-07-24,"Piazza Borromeo, 10, Milano, MI",B10 Artroom,Millimetri (sensazioni di cose minime),https://www.milanotoday.it/eventi/millimetri-sensazioni-di-cose-minime-giuseppe-sciortino-a-cura-di-alberto-navilli-giuseppe-sciortino.html,Non classificato,"10, Piazza Borromeo, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4636345,9.182509,0,0,0.0
,04-07-24,04-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Tangerine Dream,https://www.milanotoday.it/eventi/worm-up-festival-tangerine-dream.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
Disco&Feste,07-07-24,04-07-24,"Viale Molise, 62, Milano, MI",Ex Macello,Macello! Il festival di inizio estate tra musica e vintage,https://www.milanotoday.it/eventi/festival-musica-ex-macello-luglio-2024.html,Musica e vita notturna,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.452308,9.2241311,0,8,0.8
,25-07-24,04-07-24,"Corso Lodi, 12, Milano, MI",Barmare,Barmare jazz night,https://www.milanotoday.it/eventi/barmare-jazz-night.html,Non classificato,"12, Corso Lodi, Porta Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4503337,9.204958,0,3,0.3
,04-07-24,04-07-24,"Via Francesco Soave, 3, Milano, MI",Magazzino Musica,"Fabrizio De Andrè, il canzoniere. Presentazione in musica",https://www.milanotoday.it/eventi/fabrizio-de-andre-il-canzoniere-presentazione-in-musica-fabrizio-de-andre.html,Non classificato,"Via Francesco Soave, Vigentina, Municipio 5, Milano, Lombardia, 20136, Italia",45.4476676,9.1971677,0,7,0.7
,04-07-24,04-07-24,"Via Gustavo Fara, 41, Milano, MI",INNSiDE Milano Torre GalFa,Centrale district con Avis Milano: giornata di donazioni,https://www.milanotoday.it/eventi/centrale-district-con-avis-milano-il-4-luglio-giornata-di-donazioni-all-innside-milano-torre-galfa.html,Non classificato,"Innside Milano Torre Galfa, 41, Via Gustavo Fara, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4863833,9.1988267,0,4,0.4
,06-07-24,05-07-24,"Via Bassano Porrone, 8, Milano, MI",Desco,Nazareno Noia and Friends: The Island of Love,https://www.milanotoday.it/eventi/nazareno-noia-and-friends-the-island-of-love-nazareno-noia.html,Non classificato,"Desco, 8, Via Bassano Porrone, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4661559,9.1867017,0,0,0.0
Disco&Feste,06-07-24,05-07-24,"Viale Luigi Camoens, 2, Milano, MI",Just Me,La Notte Rosa arriva a Milano (e si balla fino all'alba),https://www.milanotoday.it/eventi/notte-rosa-luglio-2024-just-me.html,Musica e vita notturna,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556,0,0,0.0
,07-07-24,05-07-24,"Viale Luigi Camoens, Milano, MI",Terrazza JustMe Milano,La notte rosa a Milano: aperitivo e party al JustMe,https://www.milanotoday.it/eventi/la-notte-rosa-ufficiale-a-milano-aperitivo-e-party-al-justme.html,Non classificato,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556,0,0,0.0
,01-09-24,06-07-24,"Via Pontida, 1, Milano, MI",Monastero di Cairate,Manigunda semiotica: dialogo tra arte e semiotica,https://www.milanotoday.it/eventi/manigunda-semiotica-monastero-di-cairate-dialogo-tra-arte-e-semiotica-alex-papavassiliou.html,Non classificato,"1, Via Pontida, Brera, Municipio 1, Milano, Lombardia, 20100, Italia",45.4797054,9.182893,0,0,0.0
,06-07-24,06-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Carla Bruni,https://www.milanotoday.it/eventi/worm-up-festival-carla-bruni.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
,07-07-24,06-07-24,"Piazza del Duomo, Milano, MI",Villaggio Partenza,Bike night Milano-lago 2024,https://www.milanotoday.it/eventi/bike-night-milano-lago-2024-witoor.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
,07-07-24,06-07-24,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,Basta does triennale,https://www.milanotoday.it/eventi/basta-does-triennale-coca-puma-studio-murena-goedi-lobo.html,Non classificato,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
Incontri,07-07-24,06-07-24,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,"Triennale Playground, attività e giochi per bambini e famiglie",https://www.milanotoday.it/eventi/triennale-playground-giochi-bambini.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
Spettacoli,06-07-24,06-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Treves blues band,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/treves-blues-band,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Mostre,07-07-24,07-07-24,Milano,Milano,"Domenica al Museo, quali sono i musei gratis a Milano",https://www.milanotoday.it/eventi/domenica-al-museo-luglio-2024-musei-gratis-milano.html,Arte e cultura,"Milano, Lombardia, Italia",45.4641943,9.1896346,0,0,0.0
Teatri,07-07-24,07-07-24,"Piazza Castello, Milano, MI","Castello Sforzesco, Cortile delle Armi",Lo spettacolo del Piccolo Principe nel cuore di Milano,https://www.milanotoday.it/eventi/spettacolo-piccolo-principe-castello-sforzesco.html,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Concerti,07-07-24,07-07-24,"Piazza della Scala, 2, Milano, MI","Palazzo Marino, Sala Alessi","Palazzo Marino in Musica, il concerto gratis",https://www.milanotoday.it/eventi/palazzo-marino-in-musica-il-concerto-gratis.html,Musica e vita notturna,"2, Piazza della Scala, Duomo, Brera, Milano, Lombardia, 20121, Italia",45.4666807,9.1902798,0,0,0.0
Incontri,07-07-24,07-07-24,"Piazza Città di Lombardia, 1, Milano, MI",Palazzo Lombardia,Milano vista da 161 metri di altezza: quando salire al 39° piano di Palazzo Lombardia,https://www.milanotoday.it/eventi/visita-belvedere-palazzo-lombardia.html,Formazione e networking,"1, Piazza Città di Lombardia, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4869021,9.1957701,0,4,0.4
Convegno/conferenza,08-07-24,08-07-24,"via Brera, 28, Milano, MI",Pinacoteca di Brera,Aspettando la Grande Brera,,Formazione e networking,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
,08-07-24,08-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Hania Rani,https://www.milanotoday.it/eventi/worm-up-festival-hania-rani.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
Mostre,15-09-24,08-07-24,"Via Borromei, 41, Milano, MI","Palazzo Arese, Cesano Maderno","""Linus: tutti i numeri dal 1965 al 2024"", la storia del fumetto in mostra",https://www.milanotoday.it/eventi/mostra-fumetto-linus-cesano-maderno.html,Arte e cultura,"Via Borromei, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4640673,9.1819601,0,0,0.0
,10-08-24,10-07-24,"Via Santa Maria Valle, 2, Milano, MI",MA-EC Gallery,Only blue and green. Mostra personale di Qian Wu,https://www.milanotoday.it/eventi/only-blue-and-green-mostra-personale-di-qian-wu-alla-ma-ec-gallery-qian-wu.html,Non classificato,"Fondazione Alessandro Durini, 2, Via Santa Maria Valle, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4600544,9.1838916,0,0,0.0
,10-07-24,10-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Kokoroko e Matteo Mancuso,https://www.milanotoday.it/eventi/worm-up-festival-kokoroko.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
,11-07-24,11-07-24,"Piazza XXV Aprile, 8, Milano, MI",Anteo Palazzo del Cinema,All'Anteo una maratona di proiezioni dei corti di tesi Ied Milano,https://www.milanotoday.it/eventi/all-anteo-una-maratona-di-proiezioni-dei-corti-di-tesi-ied-milano-giovani-videomaker.html,Non classificato,"Anteo Spazio Cinema, 8, Piazza Venticinque Aprile, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4800568,9.1877898,0,0,0.0
,14-07-24,13-07-24,"Viale Molise, 62, Milano, MI",Ex Macello,Milano open air ritorna all'ex macello,https://www.milanotoday.it/eventi/milano-open-air-ritorna-all-ex-macello-sabato-13-luglio.html,Non classificato,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.452308,9.2241311,0,8,0.8
Disco&Feste,13-07-24,13-07-24,"Via Nino Bixio, 1, Milano, MI",Farinami Garden,"""La Fiesta de Sangria"" alle porte di Milano",https://www.milanotoday.it/eventi/festa-sangria-farinami-garden.html,Musica e vita notturna,"1, Via Nino Bixio, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4720613,9.2071959,0,0,0.0
,13-07-24,13-07-24,"Piazza Sant'Ambrogio, Milano, MI",davanti alla Basilica di Sant'Ambrogio,"Milano buia: storia dell'inquisizione, peste e occultismo",https://www.milanotoday.it/eventi/milano-buia-storia-dell-inquisizione-peste-e-occultismo-italia-in-tour1.html,Non classificato,"Piazza Sant'Ambrogio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4620403,9.1746594,0,0,0.0
,14-07-24,13-07-24,"Piazza del Cannone, Milano, MI",Parco Sempione,Festival dello Sri Lanka 2024,https://www.milanotoday.it/eventi/festival-dello-sri-lanka-2024.html,Non classificato,"Piazza del Cannone, Parco Sempione, Municipio 1, Milano, Lombardia, Italia",45.4716693,9.1780647,0,0,0.0
,13-07-24,13-07-24,"Piazza del Carmine, 2, Milano, MI",Davanti alla chiesa del Carmine,Intrighi al Castello Sforzesco: i Visconti e gli sforza tra lussi sfrenati e vita quotidiana,https://www.milanotoday.it/eventi/intrighi-al-castello-sforzesco-i-visconti-gli-sforza-tra-lussi-sfrenati-e-vita-quotidiana-italia-in-tour.html,Non classificato,"2, Piazza del Carmine, Brera, Milano, Lombardia, 20121, Italia",45.4705766,9.1854554,0,0,0.0
Incontri,14-07-24,13-07-24,Darsena Milano,Darsena,"Darsena Sport, le attività in onore di Leonardo da Vinci a 500 anni dalla scomparsa",https://www.milanotoday.it/eventi/darsena-sport-giochi-leonardo-da-vinci.html,Formazione e networking,"Darsena, Navigli, Municipio 6, Milano, Lombardia, Italia",45.4536286,9.1755852,0,0,0.0
Spettacoli,13-07-24,13-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Bouquet of Madness,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/bouquet-of-madness,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
,13-07-24,13-07-24,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,Worm up! festival: Quinteto Astor Piazzolla,https://www.milanotoday.it/eventi/worm-up-festival-quinteto-astor-piazzolla.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0,0,0.0
Spettacoli,14-07-24,14-07-24,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Oliva Denaro,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2023-2024/oliva-denaro,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Manifestazioni,14-07-24,14-07-24,"Piazza San Carlo, Milano, MI",Piazza San Carlo,"A Milano si balla in pieno centro con ""DanzaMI""",https://www.milanotoday.it/eventi/milano-dancing-city-2024-balli-gratis.html,Altri eventi,"Piazza San Carlo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4659452,9.196413,0,0,0.0
Manifestazioni,14-07-24,14-07-24,"Viale Campania, 12, Milano, MI",WOW Spazio Fumetto,Una giornata speciale con musica e cosplayer in occasione della Presa della Bastiglia,https://www.milanotoday.it/eventi/giornata-festa-musica-wow-spazio-fumetto-lady-oscar.html,Altri eventi,"12, Viale Campania, Corsica, Municipio 4, Milano, Lombardia, 20133, Italia",45.4634024,9.2242161,0,10,0.10
,15-07-24,15-07-24,"Piazza Castello, Milano, MI",Castello Sforzesco,Calexico,https://www.milanotoday.it/eventi/calexico-calexico.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Spettacoli,15-07-24,15-07-24,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Turandot,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2023-2024/turandot-teatro-alla-scala,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,0,0,0.0
Spettacoli,15-07-24,15-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Calexico,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/calexico,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Spettacoli,16-07-24,16-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Gli errori rendono amabili,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/gianrico-carofiglio-gli-errori-rendono-amabili,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
